onset	duration	stim_type	identity	orientation	reaction_time	response
15.06	5	face	id1	a2	n/a	n/a
20.05	5	face	id1	a2	2.22	same
25.07	5	face	id2	a5	2.4	different
30.07	5	face	id2	a2	2.12	same
35.07	5	face	id3	a3	2.78	different
40.07	5	face	id1	a3	2.29	different
45.07	5	face	id4	a2	2.83	different
50.07	5	face	id1	a1	2.64	different
55.07	5	face	id2	a3	2.14	different
60.07	5	face	id4	a1	2.05	different
65.04	5	fixation	n/a	n/a	n/a	n/a
70.07	5	face	id3	a4	2.31	different
75.07	5	face	id3	a2	2.13	same
80.08	5	face	id3	a1	2.15	same
85.08	5	face	id3	a5	2.14	same
90.08	5	face	id4	a5	2.21	different
95.08	5	face	id4	a4	2.01	same
100.08	5	face	id2	a4	2.55	different
105.08	5	face	id1	a4	2.29	different
110.08	5	face	id2	a1	2.4	different
115.08	5	face	id4	a3	2.22	different
120.08	5	face	id1	a5	2.17	different
125.08	5	face	id1	a5	1.98	same
130.08	5	face	id3	a1	2.07	different
135.08	5	face	id2	a5	2.13	different
140.1	5	face	id3	a3	2.68	different
145.1	5	face	id1	a4	2.41	different
150.1	5	face	id4	a5	2.37	different
155.1	5	face	id1	a1	2.28	different
160.1	5	face	id2	a4	1.95	different
165.1	5	face	id1	a2	1.94	different
170.1	5	face	id4	a3	2.21	different
175.1	5	face	id3	a2	2.43	different
180.1	5	face	id2	a3	2.16	different
185.1	5	face	id1	a3	2.1	different
190.1	5	face	id3	a5	1.99	different
195.08	5	fixation	n/a	n/a	n/a	n/a
200.1	5	face	id2	a2	2.55	different
205.11	5	face	id4	a2	2.93	different
210.11	5	face	id3	a4	1.9	different
215.11	5	face	id2	a1	1.99	different
220.11	5	face	id4	a4	2.73	different
225.11	5	face	id4	a1	2.23	same
230.11	5	face	id4	a1	2.23	same
235.11	5	face	id2	a5	2.22	different
240.11	5	face	id1	a5	2.47	different
245.11	5	face	id2	a4	2.24	different
250.11	5	face	id4	a2	1.96	different
255.12	5	face	id3	a1	1.99	different
260.12	5	face	id1	a3	1.96	different
265.12	5	face	id2	a1	2.06	different
270.13	5	face	id1	a1	1.92	different
275.13	5	face	id3	a5	2.0	different
280.13	5	face	id4	a3	2.03	different
285.13	5	face	id3	a4	2.01	different
290.13	5	face	id4	a5	1.85	different
295.13	5	face	id3	a3	2.0	different
300.13	5	face	id2	a2	3.6	different
305.13	5	face	id4	a4	2.13	different
310.13	5	face	id2	a3	1.88	different
315.13	5	face	id3	a2	1.96	different
320.13	5	face	id1	a4	2.09	different
325.13	5	face	id1	a2	2.21	same
330.11	5	fixation	n/a	n/a	n/a	n/a
