onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id1	a2	n/a	n/a
20.07	5	face	id1	a2	1.97	same
25.07	5	face	id2	a5	2.58	different
30.07	5	face	id2	a2	2.01	same
35.07	5	face	id3	a3	1.91	different
40.07	5	face	id1	a3	2.09	different
45.07	5	face	id4	a2	2.06	different
50.07	5	face	id1	a1	2.04	different
55.07	5	face	id2	a3	2.47	different
60.07	5	face	id4	a1	1.87	different
65.05	5	fixation	n/a	n/a	n/a	n/a
70.07	5	face	id3	a4	2.1	different
75.09	5	face	id3	a2	2.02	same
80.09	5	face	id3	a1	2.4	same
85.09	5	face	id3	a5	2.26	same
90.09	5	face	id4	a5	2.58	different
95.09	5	face	id4	a4	3.75	same
100.09	5	face	id2	a4	2.57	different
105.09	5	face	id1	a4	2.38	different
110.09	5	face	id2	a1	2.13	different
115.09	5	face	id4	a3	2.25	different
120.09	5	face	id1	a5	2.31	different
125.09	5	face	id1	a5	2.34	same
130.1	5	face	id3	a1	2.2	different
135.1	5	face	id2	a5	2.13	different
140.1	5	face	id3	a3	2.57	different
145.1	5	face	id1	a4	2.61	different
150.1	5	face	id4	a5	2.42	different
155.1	5	face	id1	a1	2.36	different
160.1	5	face	id2	a4	2.36	different
165.1	5	face	id1	a2	2.59	different
170.1	5	face	id4	a3	2.36	different
175.1	5	face	id3	a2	2.2	different
180.12	5	face	id2	a3	2.39	different
185.12	5	face	id1	a3	2.2	different
190.12	5	face	id3	a5	2.48	different
195.08	5	fixation	n/a	n/a	n/a	n/a
200.12	5	face	id2	a2	2.21	different
205.12	5	face	id4	a2	2.14	different
210.12	5	face	id3	a4	2.22	different
215.12	5	face	id2	a1	2.62	different
220.12	5	face	id4	a4	3.68	different
225.12	5	face	id4	a1	3.12	same
230.12	5	face	id4	a1	2.62	same
235.13	5	face	id2	a5	2.52	different
240.13	5	face	id1	a5	2.92	different
245.13	5	face	id2	a4	2.32	different
250.13	5	face	id4	a2	2.63	different
255.13	5	face	id3	a1	2.36	different
260.13	5	face	id1	a3	2.21	different
265.13	5	face	id2	a1	2.23	different
270.13	5	face	id1	a1	2.09	different
275.13	5	face	id3	a5	2.21	different
280.13	5	face	id4	a3	2.53	different
285.13	5	face	id3	a4	2.8	different
290.13	5	face	id4	a5	2.21	different
295.15	5	face	id3	a3	3.8	same
300.15	5	face	id2	a2	2.56	different
305.15	5	face	id4	a4	2.64	different
310.15	5	face	id2	a3	2.14	different
315.15	5	face	id3	a2	2.09	different
320.15	5	face	id1	a4	2.06	different
325.15	5	face	id1	a2	2.36	same
330.12	5	fixation	n/a	n/a	n/a	n/a
