onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id2	a2	n/a	n/a
20.07	5	face	id2	a2	2.15	same
25.05	5	fixation	n/a	n/a	n/a	n/a
30.09	5	face	id2	a4	2.14	same
35.09	5	face	id1	a2	2.12	different
40.09	5	face	id1	a1	2.18	same
45.09	5	face	id3	a4	2.52	different
50.09	5	face	id2	a1	2.18	different
55.09	5	face	id1	a4	2.28	different
60.09	5	face	id2	a5	2.13	different
65.09	5	face	id4	a4	1.98	different
70.09	5	face	id3	a3	2.09	different
75.09	5	face	id3	a5	2.27	same
80.09	5	face	id4	a5	2.15	different
85.09	5	face	id1	a3	2.31	different
90.1	5	face	id3	a1	2.04	different
95.1	5	face	id2	a3	2.25	different
100.1	5	face	id1	a5	2.24	different
105.1	5	face	id4	a3	2.18	different
110.1	5	face	id3	a2	2.06	different
115.1	5	face	id4	a1	2.19	different
120.11	5	face	id4	a2	2.14	same
125.11	5	face	id4	a2	2.14	same
130.11	5	face	id2	a3	2.13	different
135.11	5	face	id2	a5	2.36	same
140.11	5	face	id1	a5	2.2	different
145.08	5	fixation	n/a	n/a	n/a	n/a
150.12	5	face	id4	a4	2.14	different
155.12	5	face	id4	a3	2.15	same
160.12	5	face	id2	a4	2.3	different
165.12	5	face	id3	a3	2.2	different
170.12	5	face	id3	a2	2.24	same
175.12	5	face	id1	a2	2.55	different
180.12	5	face	id3	a5	2.35	different
185.12	5	face	id4	a1	2.37	different
190.12	5	face	id1	a1	2.32	different
195.12	5	face	id1	a3	2.46	same
200.14	5	face	id2	a2	2.53	different
205.14	5	face	id3	a4	2.37	different
210.14	5	face	id3	a1	2.28	different
215.14	5	face	id1	a4	2.11	different
220.14	5	face	id2	a1	2.97	different
225.14	5	face	id4	a5	n/a	n/a
230.14	5	face	id4	a5	2.33	different
235.11	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id2	a5	2.13	different
245.14	5	face	id2	a3	2.11	same
250.14	5	face	id2	a4	2.21	same
255.14	5	face	id4	a4	2.02	different
260.14	5	face	id1	a5	2.04	different
265.14	5	face	id1	a2	2.15	different
270.14	5	face	id3	a3	2.2	different
275.14	5	face	id4	a3	2.19	different
280.15	5	face	id1	a1	2.31	different
285.15	5	face	id3	a5	2.51	different
290.15	5	face	id3	a2	3.07	same
295.15	5	face	id3	a4	2.12	same
300.15	5	face	id1	a3	2.91	different
305.15	5	face	id4	a1	2.36	different
310.15	5	face	id2	a1	3.08	different
315.15	5	face	id4	a2	4.56	different
320.15	5	face	id2	a2	2.1	different
325.15	5	face	id1	a4	2.38	different
330.15	5	face	id3	a1	3.09	different
