onset	duration	stim_type	identity	orientation	reaction_time	response
15.09	5	face	id3	a1	n/a	n/a
20.09	5	face	id3	a1	2.06	same
25.06	5	fixation	n/a	n/a	n/a	n/a
30.08	5	face	id4	a1	2.13	different
35.1	5	face	id1	a5	2.39	different
40.1	5	face	id2	a5	1.99	different
45.1	5	face	id3	a5	2.08	different
50.09	5	face	id2	a3	2.33	different
55.09	5	face	id4	a3	2.15	different
60.09	5	face	id1	a3	2.41	different
65.09	5	face	id2	a4	2.31	different
70.11	5	face	id1	a1	2.1	different
75.1	5	face	id1	a2	1.91	different
80.1	5	face	id3	a3	2.16	different
85.1	5	face	id3	a4	2.16	different
90.1	5	face	id4	a2	2.28	different
95.1	5	face	id4	a4	2.37	different
100.11	5	face	id2	a1	2.65	different
105.11	5	face	id3	a2	2.21	different
110.11	5	face	id4	a5	2.78	different
115.11	5	face	id2	a2	2.28	different
120.11	5	face	id1	a4	2.15	different
125.11	5	face	id1	a4	2.29	different
130.08	5	fixation	n/a	n/a	n/a	n/a
135.12	5	face	id1	a2	2.11	different
140.12	5	face	id1	a5	2.74	different
145.12	5	face	id3	a4	2.31	different
150.12	5	face	id3	a5	2.0	same
155.13	5	face	id2	a4	2.05	different
160.13	5	face	id4	a5	2.08	different
165.13	5	face	id1	a3	2.03	different
170.13	5	face	id4	a4	2.16	different
175.13	5	face	id1	a1	1.9	different
180.13	5	face	id4	a2	2.32	different
185.12	5	face	id3	a3	1.97	different
190.14	5	face	id4	a3	1.99	different
195.14	5	face	id4	a1	2.19	different
200.14	5	face	id3	a2	1.99	different
205.14	5	face	id2	a1	2.05	different
210.13	5	face	id2	a2	2.04	same
215.13	5	face	id2	a5	2.08	same
220.15	5	face	id3	a1	2.05	different
225.15	5	face	id2	a3	2.06	different
230.15	5	face	id2	a3	2.13	same
235.11	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id4	a2	2.06	different
245.16	5	face	id1	a5	2.1	different
250.16	5	face	id4	a3	2.22	different
255.16	5	face	id3	a5	2.46	different
260.15	5	face	id4	a4	2.18	different
265.15	5	face	id2	a5	2.09	different
270.15	5	face	id1	a3	2.15	different
275.17	5	face	id3	a2	2.11	different
280.17	5	face	id1	a1	2.2	different
285.16	5	face	id1	a4	2.03	same
290.16	5	face	id3	a3	2.06	different
295.16	5	face	id4	a5	2.02	different
300.16	5	face	id1	a2	2.04	different
305.16	5	face	id2	a2	2.16	different
310.17	5	face	id3	a4	2.17	different
315.17	5	face	id3	a1	2.19	different
320.17	5	face	id4	a1	2.4	different
325.17	5	face	id2	a1	2.03	different
330.17	5	face	id2	a4	2.12	same
