onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id3	a3	n/a	n/a
20.07	5	face	id3	a3	2.44	same
25.07	5	face	id2	a5	3.03	different
30.07	5	face	id4	a1	2.15	different
35.07	5	face	id1	a1	2.0	different
40.07	5	face	id4	a2	2.07	different
45.08	5	face	id4	a3	2.16	same
50.08	5	face	id2	a1	2.18	different
55.08	5	face	id2	a3	2.18	different
60.08	5	face	id2	a2	2.22	same
65.05	5	fixation	n/a	n/a	n/a	n/a
70.08	5	face	id4	a4	2.14	different
75.08	5	face	id3	a1	2.64	different
80.08	5	face	id1	a3	2.13	different
85.08	5	face	id3	a5	2.13	different
90.08	5	face	id3	a4	2.11	same
95.08	5	face	id4	a5	2.39	different
100.08	5	face	id1	a2	2.17	different
105.1	5	face	id2	a4	2.16	different
110.1	5	face	id1	a5	1.97	different
115.1	5	face	id1	a4	2.01	same
120.1	5	face	id3	a2	2.12	different
125.1	5	face	id3	a2	2.05	same
130.1	5	face	id1	a3	2.53	different
135.1	5	face	id2	a5	2.5	different
140.1	5	face	id1	a1	2.17	different
145.1	5	face	id2	a4	2.13	different
150.1	5	face	id3	a4	2.61	different
155.1	5	face	id2	a1	2.21	different
160.11	5	face	id1	a2	2.16	different
165.11	5	face	id3	a3	2.01	different
170.11	5	face	id1	a4	1.93	different
175.11	5	face	id3	a1	2.67	different
180.11	5	face	id2	a3	2.68	different
185.11	5	face	id4	a2	2.53	different
190.11	5	face	id3	a5	2.27	different
195.09	5	fixation	n/a	n/a	n/a	n/a
200.11	5	face	id4	a1	2.01	different
205.11	5	face	id4	a3	2.85	same
210.11	5	face	id4	a4	1.99	same
215.11	5	face	id1	a5	2.11	different
220.13	5	face	id4	a5	2.75	different
225.13	5	face	id2	a2	2.16	different
230.13	5	face	id2	a2	4.16	same
235.13	5	face	id2	a5	2.11	same
240.13	5	face	id3	a2	1.94	different
245.13	5	face	id1	a2	2.05	different
250.13	5	face	id4	a3	2.1	different
255.13	5	face	id1	a3	1.97	different
260.13	5	face	id4	a2	2.99	different
265.13	5	face	id1	a5	2.1	different
270.13	5	face	id2	a1	1.99	different
275.14	5	face	id3	a5	2.06	different
280.14	5	face	id1	a4	2.05	different
285.14	5	face	id4	a4	2.04	different
290.14	5	face	id3	a4	1.98	different
295.14	5	face	id1	a1	2.99	different
300.14	5	face	id4	a1	2.0	different
305.14	5	face	id4	a5	2.16	same
310.15	5	face	id2	a3	2.07	different
315.15	5	face	id3	a1	2.07	different
320.15	5	face	id2	a4	2.19	different
325.15	5	face	id3	a3	2.15	different
330.12	5	fixation	n/a	n/a	n/a	n/a
