onset	duration	stim_type	identity	orientation	reaction_time	response
15.09	5	face	id1	a3	n/a	n/a
20.09	5	face	id1	a3	2.2	same
25.06	5	fixation	n/a	n/a	n/a	n/a
30.1	5	face	id2	a2	n/a	n/a
35.1	5	face	id3	a2	2.44	different
40.1	5	face	id2	a5	n/a	n/a
45.1	5	face	id3	a5	2.43	different
50.11	5	face	id2	a3	n/a	n/a
55.11	5	face	id1	a4	2.62	different
60.11	5	face	id4	a2	n/a	n/a
65.11	5	face	id1	a2	2.55	different
70.11	5	face	id2	a1	n/a	n/a
75.11	5	face	id3	a3	2.52	different
80.1	5	face	id1	a1	n/a	n/a
85.12	5	face	id4	a4	2.04	different
90.12	5	face	id4	a3	2.41	same
95.12	5	face	id4	a5	2.73	same
100.11	5	face	id1	a5	2.46	different
105.11	5	face	id3	a1	2.32	different
110.11	5	face	id3	a4	2.45	different
115.13	5	face	id4	a1	2.28	different
120.13	5	face	id2	a4	2.37	different
125.12	5	face	id2	a4	2.26	same
130.09	5	fixation	n/a	n/a	n/a	n/a
135.12	5	face	id3	a3	2.34	different
140.12	5	face	id3	a2	2.19	same
145.14	5	face	id4	a4	2.07	different
150.13	5	face	id3	a5	2.08	different
155.13	5	face	id1	a2	2.32	different
160.13	5	face	id3	a4	2.15	different
165.13	5	face	id4	a2	2.24	different
170.13	5	face	id4	a5	2.11	same
175.13	5	face	id2	a1	2.37	different
180.14	5	face	id4	a3	2.42	different
185.14	5	face	id1	a1	2.11	different
190.14	5	face	id1	a4	2.33	same
195.14	5	face	id2	a2	2.32	different
200.14	5	face	id3	a1	2.33	different
205.14	5	face	id1	a5	2.32	different
210.15	5	face	id4	a1	2.3	different
215.15	5	face	id2	a5	2.11	different
220.15	5	face	id1	a3	2.06	different
225.15	5	face	id2	a3	2.26	different
230.15	5	face	id2	a3	2.22	same
235.12	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id4	a3	2.21	different
245.16	5	face	id3	a2	2.11	different
250.16	5	face	id1	a4	2.15	different
255.16	5	face	id3	a5	2.23	different
260.15	5	face	id4	a5	2.48	different
265.15	5	face	id2	a5	2.46	different
270.15	5	face	id4	a2	2.37	different
275.17	5	face	id3	a1	2.19	different
280.17	5	face	id2	a1	2.24	different
285.16	5	face	id2	a4	2.35	same
290.16	5	face	id1	a1	2.31	different
295.16	5	face	id3	a4	2.1	different
300.16	5	face	id3	a3	2.36	same
305.18	5	face	id4	a1	2.18	different
310.17	5	face	id4	a4	2.15	same
315.17	5	face	id1	a3	2.15	different
320.17	5	face	id2	a2	2.19	different
325.17	5	face	id1	a5	2.33	different
330.17	5	face	id1	a2	2.05	same
