onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id3	a4	n/a	n/a
20.07	5	face	id3	a4	2.22	same
25.05	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id4	a5	2.13	different
35.08	5	face	id3	a2	2.23	different
40.08	5	face	id3	a3	2.05	same
45.08	5	face	id4	a2	2.14	different
50.08	5	face	id2	a1	2.21	different
55.08	5	face	id1	a5	2.16	different
60.08	5	face	id1	a1	2.15	same
65.08	5	face	id3	a1	2.2	different
70.08	5	face	id3	a5	2.22	same
75.08	5	face	id4	a3	2.16	different
80.08	5	face	id2	a5	2.23	different
85.1	5	face	id2	a3	2.29	same
90.1	5	face	id2	a4	2.14	same
95.1	5	face	id2	a2	2.67	same
100.1	5	face	id4	a4	2.36	different
105.1	5	face	id4	a1	2.16	same
110.1	5	face	id1	a2	2.06	different
115.1	5	face	id1	a3	2.15	same
120.1	5	face	id1	a4	2.14	same
125.1	5	face	id1	a4	2.18	same
130.08	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id3	a1	2.17	different
140.11	5	face	id1	a1	2.26	different
145.11	5	face	id1	a5	2.75	same
150.11	5	face	id4	a2	2.12	different
155.11	5	face	id3	a2	2.1	different
160.11	5	face	id4	a3	2.09	different
165.11	5	face	id2	a2	2.46	different
170.11	5	face	id2	a1	2.19	same
175.11	5	face	id3	a4	2.25	different
180.11	5	face	id2	a3	2.14	different
185.11	5	face	id4	a5	2.2	different
190.11	5	face	id2	a4	2.07	different
195.11	5	face	id4	a4	2.1	different
200.11	5	face	id2	a5	2.39	different
205.11	5	face	id1	a2	2.49	different
210.13	5	face	id4	a1	2.34	different
215.13	5	face	id1	a3	2.28	different
220.13	5	face	id3	a3	2.17	different
225.13	5	face	id3	a5	2.17	same
230.13	5	face	id3	a5	2.09	same
235.13	5	face	id2	a1	3.61	different
240.13	5	face	id4	a1	2.37	different
245.13	5	face	id3	a2	2.45	different
250.13	5	face	id2	a4	2.23	different
255.13	5	face	id1	a4	2.2	different
260.13	5	face	id2	a3	2.11	different
265.13	5	face	id3	a4	2.19	different
270.14	5	face	id1	a2	2.54	different
275.14	5	face	id4	a2	2.31	different
280.14	5	face	id2	a5	2.24	different
285.14	5	face	id3	a1	2.19	different
290.11	5	fixation	n/a	n/a	n/a	n/a
295.14	5	face	id1	a5	2.13	different
300.14	5	face	id4	a4	2.17	different
305.14	5	face	id4	a5	2.13	same
310.14	5	face	id1	a1	2.15	different
315.14	5	face	id2	a2	2.63	different
320.15	5	face	id1	a3	2.38	different
325.15	5	face	id4	a3	2.36	different
330.16	5	face	id3	a3	2.87	different
