onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id1	a2	n/a	n/a
20.08	5	face	id1	a2	2.03	same
25.08	5	face	id2	a5	2.09	different
30.08	5	face	id2	a2	2.12	same
35.08	5	face	id3	a3	2.04	different
40.08	5	face	id1	a3	2.08	different
45.08	5	face	id4	a2	2.05	different
50.08	5	face	id1	a1	2.08	different
55.09	5	face	id2	a3	2.5	different
60.09	5	face	id4	a1	2.19	different
65.06	5	fixation	n/a	n/a	n/a	n/a
70.09	5	face	id3	a4	2.13	different
75.09	5	face	id3	a2	2.29	different
80.09	5	face	id3	a1	2.17	same
85.09	5	face	id3	a5	2.12	same
90.09	5	face	id4	a5	2.09	different
95.11	5	face	id4	a4	2.13	same
100.11	5	face	id2	a4	2.06	different
105.11	5	face	id1	a4	2.1	different
110.11	5	face	id2	a1	2.05	different
115.11	5	face	id4	a3	2.19	different
120.11	5	face	id1	a5	2.0	different
125.11	5	face	id1	a5	2.11	same
130.11	5	face	id3	a1	2.21	different
135.11	5	face	id2	a5	1.9	different
140.11	5	face	id3	a3	1.97	different
145.11	5	face	id1	a4	2.21	different
150.11	5	face	id4	a5	2.21	different
155.11	5	face	id1	a1	2.31	different
160.11	5	face	id2	a4	2.19	different
165.11	5	face	id1	a2	2.68	different
170.12	5	face	id4	a3	2.09	different
175.12	5	face	id3	a2	2.13	different
180.12	5	face	id2	a3	2.03	different
185.12	5	face	id1	a3	2.1	different
190.12	5	face	id3	a5	2.15	different
195.09	5	fixation	n/a	n/a	n/a	n/a
200.12	5	face	id2	a2	2.38	different
205.12	5	face	id4	a2	2.24	different
210.12	5	face	id3	a4	2.22	different
215.12	5	face	id2	a1	2.25	different
220.12	5	face	id4	a4	2.26	different
225.12	5	face	id4	a1	2.16	same
230.12	5	face	id4	a1	2.15	same
235.14	5	face	id2	a5	2.15	different
240.14	5	face	id1	a5	2.19	different
245.14	5	face	id2	a4	2.12	different
250.14	5	face	id4	a2	2.19	different
255.14	5	face	id3	a1	2.22	different
260.14	5	face	id1	a3	2.13	different
265.14	5	face	id2	a1	2.15	different
270.14	5	face	id1	a1	2.69	different
275.14	5	face	id3	a5	2.28	different
280.14	5	face	id4	a3	2.38	different
285.14	5	face	id3	a4	2.29	different
290.14	5	face	id4	a5	2.14	different
295.15	5	face	id3	a3	2.35	different
300.15	5	face	id2	a2	2.21	different
305.15	5	face	id4	a4	2.11	different
310.15	5	face	id2	a3	2.11	different
315.15	5	face	id3	a2	2.58	different
320.15	5	face	id1	a4	2.22	different
325.15	5	face	id1	a2	2.1	same
330.13	5	fixation	n/a	n/a	n/a	n/a
