onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id3	a3	n/a	n/a
20.07	5	face	id3	a3	2.12	same
25.07	5	face	id4	a3	2.09	different
30.07	5	face	id1	a3	2.04	different
35.07	5	face	id2	a2	2.02	different
40.07	5	face	id1	a1	2.2	different
45.08	5	face	id4	a5	2.1	different
50.08	5	face	id4	a4	2.1	same
55.08	5	face	id1	a5	2.23	different
60.05	5	fixation	n/a	n/a	n/a	n/a
65.08	5	face	id3	a1	2.13	different
70.08	5	face	id2	a5	2.14	different
75.09	5	face	id4	a2	2.09	different
80.09	5	face	id1	a2	2.03	different
85.09	5	face	id3	a4	2.07	different
90.09	5	face	id2	a3	2.04	different
95.09	5	face	id1	a4	2.12	different
100.08	5	face	id2	a4	2.14	different
105.08	5	face	id3	a2	2.09	different
110.1	5	face	id4	a1	2.12	different
115.1	5	face	id2	a1	2.11	different
120.1	5	face	id3	a5	2.02	different
125.09	5	face	id3	a5	2.13	same
130.09	5	face	id3	a3	2.04	same
135.11	5	face	id1	a3	2.14	different
140.11	5	face	id4	a1	2.12	different
145.11	5	face	id1	a2	2.21	different
150.1	5	face	id2	a5	2.13	different
155.12	5	face	id4	a4	2.09	different
160.12	5	face	id2	a4	2.17	different
165.12	5	face	id4	a5	2.07	different
170.12	5	face	id2	a3	2.07	different
175.11	5	face	id3	a4	2.11	different
180.13	5	face	id2	a1	2.02	different
185.11	5	face	id2	a2	2.07	same
190.11	5	face	id4	a3	2.11	different
195.13	5	face	id3	a2	2.05	different
200.12	5	face	id4	a2	2.17	different
205.12	5	face	id1	a5	2.09	different
210.12	5	face	id1	a1	2.05	same
215.12	5	face	id3	a1	2.1	different
220.09	5	fixation	n/a	n/a	n/a	n/a
225.12	5	face	id1	a4	2.01	different
230.13	5	face	id1	a4	2.08	same
235.13	5	face	id1	a3	2.03	same
240.13	5	face	id1	a2	2.15	same
245.13	5	face	id4	a1	2.06	different
250.13	5	face	id4	a4	2.03	same
255.13	5	face	id2	a2	2.11	different
260.14	5	face	id2	a4	2.04	same
265.14	5	face	id2	a3	2.03	same
270.14	5	face	id2	a5	2.2	same
275.14	5	face	id4	a3	2.13	different
280.14	5	face	id3	a5	2.09	different
285.13	5	face	id3	a1	2.08	same
290.13	5	face	id1	a1	2.05	different
295.15	5	face	id1	a5	2.08	same
300.15	5	face	id2	a1	2.15	different
305.15	5	face	id4	a2	2.23	different
310.14	5	face	id3	a3	2.1	different
315.14	5	face	id3	a2	2.09	same
320.14	5	face	id4	a5	2.08	different
325.12	5	fixation	n/a	n/a	n/a	n/a
330.16	5	face	id3	a4	2.08	different
