onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id3	a3	n/a	n/a
20.07	5	face	id3	a3	2.06	same
25.07	5	face	id2	a5	2.13	different
30.07	5	face	id4	a1	2.19	different
35.07	5	face	id1	a1	2.1	different
40.07	5	face	id4	a2	2.03	different
45.07	5	face	id4	a3	2.17	same
50.07	5	face	id2	a1	2.22	different
55.07	5	face	id2	a3	2.3	same
60.07	5	face	id2	a2	2.18	same
65.05	5	fixation	n/a	n/a	n/a	n/a
70.07	5	face	id4	a4	2.15	different
75.09	5	face	id3	a1	2.18	different
80.09	5	face	id1	a3	2.14	different
85.09	5	face	id3	a5	2.47	different
90.09	5	face	id3	a4	2.27	same
95.09	5	face	id4	a5	2.22	different
100.09	5	face	id1	a2	2.91	different
105.1	5	face	id2	a4	2.47	different
110.1	5	face	id1	a5	2.11	different
115.1	5	face	id1	a4	2.16	same
120.1	5	face	id3	a2	3.01	different
125.1	5	face	id3	a2	2.19	same
130.1	5	face	id1	a3	2.13	different
135.1	5	face	id2	a5	2.17	different
140.1	5	face	id1	a1	2.17	different
145.1	5	face	id2	a4	2.15	different
150.1	5	face	id3	a4	2.24	different
155.12	5	face	id2	a1	2.16	different
160.12	5	face	id1	a2	2.05	different
165.12	5	face	id3	a3	2.39	different
170.12	5	face	id1	a4	2.41	different
175.12	5	face	id3	a1	2.16	different
180.12	5	face	id2	a3	2.38	different
185.12	5	face	id4	a2	2.15	different
190.12	5	face	id3	a5	2.19	different
195.09	5	fixation	n/a	n/a	n/a	n/a
200.12	5	face	id4	a1	2.12	different
205.13	5	face	id4	a3	2.26	same
210.13	5	face	id4	a4	2.45	same
215.13	5	face	id1	a5	2.51	different
220.13	5	face	id4	a5	2.68	different
225.13	5	face	id2	a2	2.34	different
230.13	5	face	id2	a2	2.69	same
235.13	5	face	id2	a5	2.19	same
240.13	5	face	id3	a2	2.29	different
245.13	5	face	id1	a2	2.38	different
250.13	5	face	id4	a3	2.22	different
255.13	5	face	id1	a3	2.15	different
260.13	5	face	id4	a2	2.54	different
265.15	5	face	id1	a5	2.47	different
270.15	5	face	id2	a1	2.31	different
275.15	5	face	id3	a5	2.56	different
280.15	5	face	id1	a4	2.34	different
285.15	5	face	id4	a4	2.5	different
290.15	5	face	id3	a4	2.16	different
295.15	5	face	id1	a1	2.06	different
300.15	5	face	id4	a1	2.21	different
305.15	5	face	id4	a5	2.25	same
310.15	5	face	id2	a3	2.24	different
315.15	5	face	id3	a1	2.09	different
320.15	5	face	id2	a4	2.18	different
325.15	5	face	id3	a3	2.13	same
330.13	5	fixation	n/a	n/a	n/a	n/a
