onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id2	a2	n/a	n/a
20.07	5	face	id2	a2	2.3	same
25.05	5	fixation	n/a	n/a	n/a	n/a
30.09	5	face	id4	a4	2.22	different
35.09	5	face	id2	a4	2.08	different
40.09	5	face	id1	a5	2.13	different
45.09	5	face	id3	a1	2.21	different
50.09	5	face	id2	a5	1.93	different
55.09	5	face	id4	a2	2.03	different
60.09	5	face	id4	a5	2.09	same
65.09	5	face	id2	a1	2.05	different
70.1	5	face	id3	a5	2.26	different
75.1	5	face	id3	a4	2.24	same
80.1	5	face	id4	a1	2.12	different
85.1	5	face	id3	a3	2.21	different
90.1	5	face	id1	a2	2.14	different
95.1	5	face	id1	a3	2.16	same
100.1	5	face	id4	a3	2.2	different
105.1	5	face	id1	a4	2.18	different
110.1	5	face	id2	a3	2.3	different
115.1	5	face	id3	a2	2.2	different
120.1	5	face	id1	a1	2.24	different
125.1	5	face	id1	a1	2.47	same
130.08	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id1	a2	2.37	same
140.12	5	face	id2	a2	2.37	different
145.12	5	face	id1	a4	2.47	different
150.12	5	face	id3	a4	2.25	different
155.12	5	face	id1	a3	2.2	different
160.12	5	face	id3	a3	2.09	different
165.12	5	face	id2	a4	2.21	different
170.12	5	face	id4	a1	1.94	different
175.12	5	face	id1	a5	2.28	different
180.12	5	face	id4	a4	2.21	different
185.12	5	face	id2	a1	2.62	different
190.12	5	face	id3	a1	2.42	different
195.12	5	face	id4	a2	2.33	different
200.13	5	face	id3	a2	2.28	different
205.13	5	face	id3	a5	2.43	same
210.13	5	face	id4	a3	2.37	different
215.13	5	face	id2	a5	2.42	different
220.13	5	face	id4	a5	2.08	different
225.13	5	face	id2	a3	1.97	different
230.14	5	face	id2	a3	2.12	same
235.11	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id2	a4	2.43	same
245.14	5	face	id2	a1	2.36	same
250.14	5	face	id4	a2	2.43	different
255.14	5	face	id4	a4	2.22	same
260.15	5	face	id2	a2	2.7	different
265.15	5	face	id3	a5	2.38	different
270.15	5	face	id4	a5	2.28	different
275.15	5	face	id2	a5	2.16	different
280.15	5	face	id1	a4	2.35	different
285.15	5	face	id1	a3	2.75	same
290.15	5	face	id1	a1	2.21	same
295.15	5	face	id3	a1	2.0	different
300.15	5	face	id4	a1	2.5	different
305.15	5	face	id3	a4	2.15	different
310.15	5	face	id3	a2	2.8	same
315.17	5	face	id4	a3	2.61	different
320.17	5	face	id1	a5	2.36	different
325.17	5	face	id1	a2	2.21	same
330.17	5	face	id3	a3	2.25	different
