onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id1	a2	n/a	n/a
20.07	5	face	id1	a2	2.06	same
25.08	5	face	id3	a5	2.1	different
30.08	5	face	id4	a1	2.25	different
35.08	5	face	id2	a5	2.16	different
40.08	5	face	id1	a5	2.25	different
45.08	5	face	id1	a1	2.05	same
50.08	5	face	id4	a4	2.25	different
55.08	5	face	id3	a2	2.31	different
60.08	5	face	id2	a2	2.45	different
65.08	5	face	id4	a3	2.18	different
70.08	5	face	id1	a4	2.53	different
75.08	5	face	id2	a1	2.12	different
80.1	5	face	id3	a4	2.22	different
85.1	5	face	id4	a2	2.18	different
90.1	5	face	id1	a3	2.5	different
95.1	5	face	id2	a3	2.32	different
100.1	5	face	id3	a3	2.13	different
105.1	5	face	id2	a4	2.25	different
110.1	5	face	id3	a1	2.26	different
115.08	5	fixation	n/a	n/a	n/a	n/a
120.1	5	face	id4	a5	2.28	different
125.11	5	face	id4	a5	2.09	same
130.11	5	face	id1	a5	2.31	different
135.11	5	face	id3	a5	2.24	different
140.11	5	face	id1	a2	2.29	different
145.11	5	face	id3	a2	2.8	different
150.11	5	face	id4	a1	2.27	different
155.11	5	face	id4	a4	2.14	same
160.11	5	face	id1	a4	2.32	different
165.12	5	face	id1	a1	2.04	same
170.12	5	face	id4	a3	2.56	different
175.12	5	face	id4	a2	2.12	same
180.12	5	face	id2	a2	2.15	different
185.12	5	face	id3	a4	2.34	different
190.12	5	face	id3	a3	2.11	same
195.13	5	face	id2	a1	2.19	different
200.13	5	face	id2	a3	2.93	same
205.1	5	fixation	n/a	n/a	n/a	n/a
210.13	5	face	id1	a3	2.09	different
215.13	5	face	id3	a1	2.16	different
220.13	5	face	id2	a4	2.24	different
225.13	5	face	id2	a5	2.21	same
230.13	5	face	id2	a5	2.24	same
235.13	5	face	id1	a1	2.14	different
240.14	5	face	id2	a2	2.44	different
245.15	5	face	id2	a1	2.13	same
250.15	5	face	id1	a3	2.11	different
255.15	5	face	id2	a4	2.32	different
260.15	5	face	id1	a2	2.18	different
265.15	5	face	id4	a4	1.98	different
270.15	5	face	id4	a5	2.04	same
275.15	5	face	id4	a3	2.51	same
280.15	5	face	id3	a4	2.64	different
285.15	5	face	id2	a3	2.13	different
290.15	5	face	id3	a1	2.22	different
295.15	5	face	id3	a5	2.21	same
300.16	5	face	id1	a5	2.37	different
305.16	5	face	id3	a2	2.38	different
310.16	5	face	id1	a4	3.51	different
315.16	5	face	id4	a2	2.07	different
320.16	5	face	id3	a3	2.23	different
325.13	5	fixation	n/a	n/a	n/a	n/a
330.16	5	face	id4	a1	2.34	different
