onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id4	a1	n/a	n/a
20.09	5	face	id4	a1	2.08	same
25.09	5	face	id2	a1	2.13	different
30.09	5	face	id3	a5	2.16	different
35.09	5	face	id3	a1	2.04	same
40.09	5	face	id4	a4	2.09	different
45.09	5	face	id3	a4	2.2	different
50.09	5	face	id4	a3	3.27	same
55.09	5	face	id2	a5	1.99	different
60.09	5	face	id2	a2	2.06	same
65.09	5	face	id3	a2	2.01	different
70.09	5	face	id4	a5	2.2	different
75.09	5	face	id1	a3	2.2	different
80.09	5	face	id3	a3	2.14	different
85.09	5	face	id1	a4	2.07	different
90.1	5	face	id1	a2	2.17	same
95.1	5	face	id2	a3	1.98	different
100.1	5	face	id1	a1	2.09	different
105.1	5	face	id2	a4	2.14	different
110.1	5	face	id1	a5	2.16	different
115.07	5	fixation	n/a	n/a	n/a	n/a
120.1	5	face	id4	a2	1.95	different
125.1	5	face	id4	a2	2.04	same
130.1	5	face	id3	a5	2.09	different
135.1	5	face	id4	a3	2.22	different
140.1	5	face	id2	a1	2.02	different
145.1	5	face	id2	a2	2.06	same
150.11	5	face	id2	a5	2.21	same
155.11	5	face	id3	a3	2.02	different
160.12	5	face	id3	a2	2.08	same
165.09	5	fixation	n/a	n/a	n/a	n/a
170.12	5	face	id2	a4	2.04	different
175.12	5	face	id1	a4	2.13	different
180.12	5	face	id1	a5	2.07	same
185.12	5	face	id3	a4	2.14	different
190.12	5	face	id3	a1	2.09	same
195.12	5	face	id4	a5	2.35	different
200.12	5	face	id4	a4	2.13	same
205.12	5	face	id2	a3	2.04	different
210.13	5	face	id4	a1	2.05	different
215.13	5	face	id1	a1	2.16	different
220.13	5	face	id1	a2	1.9	same
225.14	5	face	id1	a3	2.14	same
230.14	5	face	id1	a3	2.16	same
235.14	5	face	id2	a2	2.12	different
240.14	5	face	id1	a4	2.2	different
245.14	5	face	id3	a1	2.05	different
250.14	5	face	id3	a4	2.17	same
255.14	5	face	id2	a5	2.09	different
260.14	5	face	id2	a4	3.23	same
265.14	5	face	id3	a5	2.26	different
270.14	5	face	id4	a5	2.56	different
275.14	5	face	id2	a1	2.14	different
280.15	5	face	id4	a1	2.07	different
285.15	5	face	id3	a2	2.13	different
290.15	5	face	id1	a5	2.13	different
295.15	5	face	id2	a3	2.14	different
300.15	5	face	id4	a4	2.31	different
305.15	5	face	id1	a2	2.13	different
310.15	5	face	id4	a3	2.14	different
315.15	5	face	id1	a1	2.14	different
320.15	5	face	id3	a3	2.21	different
325.15	5	face	id4	a2	2.35	different
330.13	5	fixation	n/a	n/a	n/a	n/a
