onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id3	a1	n/a	n/a
20.07	5	face	id3	a1	2.14	same
25.07	5	face	id1	a4	2.07	different
30.07	5	face	id2	a2	2.2	different
35.07	5	face	id4	a2	2.17	different
40.07	5	face	id2	a1	2.1	different
45.07	5	face	id4	a1	2.24	different
50.07	5	face	id1	a3	2.13	different
55.07	5	face	id3	a4	2.17	different
60.08	5	face	id3	a2	2.28	same
65.08	5	face	id3	a5	2.16	same
70.08	5	face	id1	a1	2.26	different
75.08	5	face	id4	a3	2.0	different
80.08	5	face	id3	a3	2.09	different
85.08	5	face	id1	a2	2.15	different
90.08	5	face	id1	a5	2.25	same
95.08	5	face	id4	a4	2.15	different
100.09	5	face	id2	a4	2.31	different
105.09	5	face	id2	a3	2.21	same
110.09	5	face	id2	a5	2.15	same
115.06	5	fixation	n/a	n/a	n/a	n/a
120.09	5	face	id4	a5	2.17	different
125.1	5	face	id4	a5	2.18	same
130.1	5	face	id2	a1	2.25	different
135.1	5	face	id1	a4	2.18	different
140.1	5	face	id3	a1	2.34	different
145.1	5	face	id3	a4	2.14	same
150.1	5	face	id2	a2	2.32	different
155.1	5	face	id1	a3	2.25	different
160.1	5	face	id1	a1	2.33	same
165.1	5	face	id4	a1	2.17	different
170.1	5	face	id3	a5	2.22	different
175.1	5	face	id1	a2	2.25	different
180.1	5	face	id3	a2	2.35	different
185.1	5	face	id3	a3	2.27	same
190.12	5	face	id2	a4	2.21	different
195.12	5	face	id4	a3	2.39	different
200.12	5	face	id4	a4	2.19	same
205.09	5	fixation	n/a	n/a	n/a	n/a
210.12	5	face	id1	a5	2.26	different
215.12	5	face	id2	a5	2.18	different
220.12	5	face	id2	a3	2.32	same
225.13	5	face	id4	a2	2.31	different
230.13	5	face	id4	a2	2.07	same
235.13	5	face	id4	a1	2.29	same
240.13	5	face	id3	a2	2.3	different
245.13	5	face	id4	a3	2.22	different
250.13	5	face	id1	a5	2.35	different
255.13	5	face	id2	a3	2.53	different
260.13	5	face	id3	a1	2.23	different
265.13	5	face	id1	a3	2.05	different
270.13	5	face	id4	a5	2.3	different
275.13	5	face	id3	a5	2.28	different
280.13	5	face	id3	a3	2.25	same
285.13	5	face	id4	a4	2.05	different
290.15	5	face	id2	a5	2.12	different
295.15	5	face	id1	a4	2.08	different
300.15	5	face	id2	a1	2.1	different
305.15	5	face	id3	a4	2.15	different
310.15	5	face	id1	a1	2.16	different
315.15	5	face	id1	a2	2.15	same
320.15	5	face	id2	a4	2.05	different
325.12	5	fixation	n/a	n/a	n/a	n/a
330.15	5	face	id2	a2	2.07	same
