onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id4	a1	n/a	n/a
20.07	5	face	id4	a1	2.26	same
25.07	5	face	id2	a3	2.16	different
30.07	5	face	id1	a5	2.14	different
35.07	5	face	id3	a5	2.15	different
40.09	5	face	id2	a4	2.19	different
45.09	5	face	id2	a2	2.15	same
50.09	5	face	id3	a3	2.22	different
55.09	5	face	id3	a1	2.2	same
60.09	5	face	id1	a2	2.13	different
65.09	5	face	id1	a4	2.25	same
70.09	5	face	id4	a3	2.15	different
75.09	5	face	id1	a1	2.39	different
80.09	5	face	id2	a1	2.23	different
85.09	5	face	id4	a4	2.26	different
90.09	5	face	id1	a3	2.2	different
95.09	5	face	id4	a2	2.0	different
100.09	5	face	id4	a5	2.18	same
105.1	5	face	id3	a2	2.15	different
110.1	5	face	id3	a4	2.29	same
115.07	5	fixation	n/a	n/a	n/a	n/a
120.11	5	face	id2	a5	2.17	different
125.11	5	face	id2	a5	2.26	same
130.11	5	face	id1	a5	2.16	different
135.11	5	face	id3	a3	2.13	different
140.11	5	face	id2	a3	2.23	different
145.11	5	face	id1	a2	2.19	different
150.11	5	face	id3	a1	2.15	different
155.11	5	face	id2	a1	2.37	different
160.12	5	face	id1	a4	2.25	different
165.09	5	fixation	n/a	n/a	n/a	n/a
170.12	5	face	id3	a2	2.16	different
175.12	5	face	id4	a4	2.12	different
180.12	5	face	id3	a4	2.19	different
185.12	5	face	id2	a2	2.16	different
190.12	5	face	id3	a5	2.18	different
195.12	5	face	id4	a3	2.23	different
200.12	5	face	id2	a4	2.14	different
205.12	5	face	id4	a2	2.25	different
210.12	5	face	id4	a1	2.23	same
215.12	5	face	id4	a5	2.06	same
220.14	5	face	id1	a3	2.21	different
225.14	5	face	id1	a1	2.08	same
230.14	5	face	id1	a1	2.26	same
235.14	5	face	id1	a2	2.38	same
240.14	5	face	id4	a4	2.34	different
245.14	5	face	id3	a5	2.19	different
250.14	5	face	id2	a2	2.23	different
255.14	5	face	id3	a1	2.16	different
260.14	5	face	id3	a2	2.29	same
265.14	5	face	id1	a5	2.25	different
270.14	5	face	id4	a3	2.3	different
275.14	5	face	id2	a3	2.29	different
280.14	5	face	id4	a1	2.34	different
285.15	5	face	id1	a4	2.33	different
290.15	5	face	id3	a4	2.28	different
295.15	5	face	id4	a2	2.36	different
300.15	5	face	id2	a4	2.18	different
305.15	5	face	id1	a3	2.23	different
310.15	5	face	id3	a3	2.19	different
315.15	5	face	id4	a5	2.28	different
320.15	5	face	id2	a1	2.27	different
325.15	5	face	id2	a5	2.12	same
330.13	5	fixation	n/a	n/a	n/a	n/a
