onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id2	a2	n/a	n/a
20.08	5	face	id2	a2	2.26	same
25.08	5	face	id3	a5	2.19	different
30.08	5	face	id3	a4	2.13	same
35.08	5	face	id1	a2	2.37	different
40.08	5	face	id1	a4	2.17	same
45.08	5	face	id4	a1	2.29	different
50.08	5	face	id4	a3	2.0	same
55.08	5	face	id1	a5	2.1	different
60.08	5	face	id1	a3	2.26	same
65.08	5	face	id4	a4	2.19	different
70.08	5	face	id3	a3	2.25	different
75.08	5	face	id2	a5	2.27	different
80.08	5	face	id2	a3	2.13	same
85.08	5	face	id4	a2	2.07	different
90.1	5	face	id1	a1	2.17	different
95.1	5	face	id3	a1	2.25	different
100.1	5	face	id3	a2	2.08	same
105.1	5	face	id2	a4	2.03	different
110.1	5	face	id4	a5	2.29	different
115.07	5	fixation	n/a	n/a	n/a	n/a
120.1	5	face	id2	a1	2.39	different
125.1	5	face	id2	a1	2.21	same
130.1	5	face	id1	a2	2.2	different
135.1	5	face	id4	a2	2.36	different
140.1	5	face	id4	a1	2.27	same
145.1	5	face	id3	a5	2.4	different
150.11	5	face	id2	a5	2.37	different
155.11	5	face	id3	a4	2.33	different
160.11	5	face	id3	a2	2.15	same
165.11	5	face	id1	a3	2.49	different
170.11	5	face	id4	a5	2.24	different
175.11	5	face	id3	a3	2.25	different
180.11	5	face	id1	a1	2.16	different
185.11	5	face	id2	a3	2.18	different
190.11	5	face	id1	a5	2.1	different
195.11	5	face	id2	a2	2.09	different
200.11	5	face	id3	a1	2.14	different
205.11	5	face	id1	a4	2.17	different
210.11	5	face	id2	a4	2.07	different
215.11	5	face	id4	a3	2.11	different
220.09	5	fixation	n/a	n/a	n/a	n/a
225.12	5	face	id4	a4	2.09	same
230.13	5	face	id4	a4	2.08	same
235.13	5	face	id4	a1	2.08	same
240.13	5	face	id1	a5	2.39	different
245.13	5	face	id2	a5	2.19	different
250.13	5	face	id3	a5	2.34	different
255.13	5	face	id1	a1	2.44	different
260.13	5	face	id4	a5	2.34	different
265.13	5	face	id1	a4	2.33	different
270.13	5	face	id1	a3	2.2	same
275.13	5	face	id4	a3	2.2	different
280.14	5	face	id3	a3	2.33	different
285.14	5	face	id2	a2	2.19	different
290.14	5	face	id2	a3	2.2	same
295.14	5	face	id3	a2	2.27	different
300.14	5	face	id2	a1	2.42	different
305.15	5	face	id3	a1	2.32	different
310.15	5	face	id4	a2	2.19	different
315.15	5	face	id2	a4	2.24	different
320.15	5	face	id3	a4	2.27	different
325.12	5	fixation	n/a	n/a	n/a	n/a
330.15	5	face	id1	a2	2.12	different
