onset	duration	stim_type	identity	orientation	reaction_time	response
15.06	5	face	id1	a5	n/a	n/a
20.07	5	face	id1	a5	2.06	same
25.07	5	face	id4	a5	2.35	different
30.07	5	face	id1	a1	2.13	different
35.07	5	face	id4	a2	2.12	different
40.07	5	face	id3	a2	2.04	different
45.07	5	face	id2	a5	2.04	different
50.07	5	face	id1	a2	2.07	different
55.07	5	face	id3	a1	2.11	different
60.07	5	face	id1	a3	2.09	different
65.07	5	face	id2	a1	2.25	different
70.07	5	face	id1	a4	2.12	different
75.07	5	face	id3	a3	2.09	different
80.08	5	face	id4	a4	1.99	different
85.08	5	face	id4	a3	2.07	same
90.08	5	face	id4	a1	2.16	same
95.08	5	face	id2	a3	2.1	different
100.08	5	face	id3	a4	2.12	different
105.08	5	face	id2	a4	2.17	different
110.08	5	face	id2	a2	2.24	same
115.05	5	fixation	n/a	n/a	n/a	n/a
120.08	5	face	id3	a5	2.16	different
125.08	5	face	id3	a5	2.21	same
130.1	5	face	id4	a2	2.1	different
135.1	5	face	id1	a5	2.13	different
140.1	5	face	id1	a2	2.08	same
145.1	5	face	id1	a1	2.12	same
150.1	5	face	id2	a5	2.17	different
155.1	5	face	id4	a4	2.1	different
160.1	5	face	id3	a1	2.07	different
165.1	5	face	id4	a1	2.1	different
170.1	5	face	id4	a5	2.14	same
175.1	5	face	id3	a4	2.17	different
180.1	5	face	id2	a2	2.15	different
185.1	5	face	id1	a3	2.13	different
190.1	5	face	id3	a2	2.2	different
195.1	5	face	id3	a3	1.87	same
200.11	5	face	id4	a3	2.18	different
205.11	5	face	id2	a3	2.17	different
210.11	5	face	id2	a4	2.2	same
215.11	5	face	id2	a1	2.31	same
220.08	5	fixation	n/a	n/a	n/a	n/a
225.11	5	face	id1	a4	2.17	different
230.11	5	face	id1	a4	2.26	same
235.11	5	face	id2	a3	2.24	different
240.11	5	face	id2	a5	2.21	same
245.12	5	face	id4	a1	2.19	different
250.11	5	face	id1	a2	2.34	different
255.12	5	face	id2	a1	2.19	different
260.12	5	face	id4	a3	2.12	different
265.13	5	face	id3	a1	2.16	different
270.13	5	face	id2	a2	2.26	different
275.13	5	face	id4	a5	2.48	different
280.13	5	face	id3	a2	2.32	different
285.13	5	face	id1	a1	2.22	different
290.13	5	face	id3	a4	2.23	different
295.13	5	face	id1	a5	2.2	different
300.13	5	face	id4	a2	2.27	different
305.13	5	face	id4	a4	2.13	same
310.13	5	face	id3	a5	2.22	different
315.13	5	face	id2	a4	2.24	different
320.13	5	face	id1	a3	2.27	different
325.11	5	fixation	n/a	n/a	n/a	n/a
330.13	5	face	id3	a3	2.25	different
