onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id4	a1	n/a	n/a
20.07	5	face	id4	a1	2.1	same
25.09	5	face	id2	a3	2.15	different
30.09	5	face	id1	a5	2.09	different
35.09	5	face	id3	a5	2.32	different
40.09	5	face	id2	a4	2.1	different
45.08	5	face	id2	a2	1.99	same
50.08	5	face	id3	a3	2.36	different
55.1	5	face	id3	a1	2.11	same
60.1	5	face	id1	a2	2.16	different
65.09	5	face	id1	a4	2.09	same
70.09	5	face	id4	a3	2.21	different
75.09	5	face	id1	a1	2.14	different
80.09	5	face	id2	a1	1.96	different
85.11	5	face	id4	a4	2.38	different
90.1	5	face	id1	a3	2.16	different
95.1	5	face	id4	a2	2.41	different
100.1	5	face	id4	a5	2.17	same
105.1	5	face	id3	a2	2.19	different
110.1	5	face	id3	a4	2.19	same
115.07	5	fixation	n/a	n/a	n/a	n/a
120.11	5	face	id2	a5	2.06	different
125.11	5	face	id2	a5	2.09	same
130.11	5	face	id1	a5	2.13	different
135.11	5	face	id3	a3	2.18	different
140.11	5	face	id2	a3	2.32	different
145.11	5	face	id1	a2	2.16	different
150.12	5	face	id3	a1	2.45	different
155.12	5	face	id2	a1	2.3	different
160.12	5	face	id1	a4	2.18	different
165.09	5	fixation	n/a	n/a	n/a	n/a
170.12	5	face	id3	a2	2.29	different
175.11	5	face	id4	a4	2.43	different
180.13	5	face	id3	a4	2.15	same
185.13	5	face	id2	a2	2.14	different
190.13	5	face	id3	a5	2.21	different
195.13	5	face	id4	a3	2.12	different
200.12	5	face	id2	a4	3.15	different
205.12	5	face	id4	a2	2.33	different
210.14	5	face	id4	a1	2.12	same
215.14	5	face	id4	a5	2.11	same
220.14	5	face	id1	a3	1.8	different
225.13	5	face	id1	a1	2.15	same
230.13	5	face	id1	a1	2.39	same
235.13	5	face	id1	a2	2.3	same
240.15	5	face	id4	a4	2.12	different
245.15	5	face	id3	a5	2.24	different
250.14	5	face	id2	a2	2.19	different
255.14	5	face	id3	a1	2.18	different
260.14	5	face	id3	a2	2.21	same
265.14	5	face	id1	a5	2.06	different
270.14	5	face	id4	a3	2.19	different
275.15	5	face	id2	a3	2.21	different
280.15	5	face	id4	a1	1.81	different
285.15	5	face	id1	a4	2.36	different
290.15	5	face	id3	a4	2.28	different
295.15	5	face	id4	a2	2.33	different
300.15	5	face	id2	a4	2.22	different
305.16	5	face	id1	a3	2.05	different
310.16	5	face	id3	a3	2.0	different
315.16	5	face	id4	a5	2.3	different
320.16	5	face	id2	a1	2.23	different
325.16	5	face	id2	a5	2.26	same
330.13	5	fixation	n/a	n/a	n/a	n/a
