onset	duration	stim_type	identity	orientation	reaction_time	response
15.05	5	fixation	n/a	n/a	n/a	n/a
20.06	5	fixation	n/a	n/a	n/a	n/a
25.1	5	face	id4	a3	1.8	same
30.1	5	face	id4	a4	2.14	same
35.1	5	face	id2	a5	2.24	different
40.09	5	face	id2	a1	2.21	same
45.09	5	face	id1	a1	2.22	different
50.09	5	face	id4	a1	2.47	different
55.11	5	face	id1	a3	2.17	different
60.1	5	face	id1	a5	2.16	same
65.1	5	face	id1	a4	2.99	same
70.1	5	face	id3	a2	2.22	different
75.1	5	face	id3	a1	2.18	same
80.1	5	face	id3	a3	2.25	same
85.11	5	face	id3	a5	2.33	same
90.11	5	face	id2	a3	2.24	different
95.11	5	face	id1	a2	2.24	different
100.11	5	face	id4	a5	2.23	different
105.11	5	face	id2	a2	2.22	different
110.11	5	face	id2	a4	2.19	same
115.12	5	face	id4	a2	2.18	different
120.12	5	face	id3	a4	2.28	different
125.12	5	face	id3	a4	2.22	same
130.12	5	face	id1	a1	2.11	different
135.12	5	face	id3	a5	2.77	different
140.12	5	face	id1	a4	3.64	different
145.11	5	face	id4	a5	2.22	different
150.13	5	face	id4	a1	2.07	same
155.09	5	fixation	n/a	n/a	n/a	n/a
160.13	5	face	id3	a1	2.63	different
165.13	5	face	id2	a3	2.1	different
170.12	5	face	id2	a1	2.16	same
175.12	5	face	id2	a5	2.21	same
180.12	5	face	id3	a2	2.32	different
185.14	5	face	id4	a3	2.36	different
190.14	5	face	id2	a2	2.24	different
195.13	5	face	id3	a3	2.22	different
200.13	5	face	id1	a5	2.16	different
205.13	5	face	id4	a4	2.23	different
210.13	5	face	id1	a3	2.52	different
215.15	5	face	id4	a2	2.13	different
220.14	5	face	id1	a2	2.2	different
225.14	5	face	id2	a4	2.17	different
230.14	5	face	id2	a4	2.19	same
235.14	5	face	id3	a2	2.14	different
240.14	5	face	id3	a5	3.23	same
245.14	5	face	id4	a4	2.48	different
250.15	5	face	id2	a2	2.29	different
255.15	5	face	id1	a1	2.24	different
260.15	5	face	id1	a5	2.15	same
265.15	5	face	id3	a1	2.16	different
270.15	5	face	id1	a2	2.15	different
275.15	5	face	id2	a5	2.16	different
280.14	5	face	id1	a4	2.33	different
285.12	5	fixation	n/a	n/a	n/a	n/a
290.16	5	face	id3	a4	2.16	different
295.16	5	face	id2	a1	2.21	different
300.16	5	face	id3	a3	2.19	same
305.15	5	face	id4	a5	2.2	different
310.17	5	face	id2	a3	2.2	different
315.17	5	face	id1	a3	2.16	different
320.17	5	face	id4	a1	2.23	different
325.17	5	face	id4	a2	2.18	same
330.16	5	face	id4	a3	2.31	same
