onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id2	a2	n/a	n/a
20.07	5	face	id2	a2	2.0	same
25.07	5	face	id4	a3	2.06	different
30.07	5	face	id1	a4	1.98	different
35.07	5	face	id2	a5	1.91	different
40.07	5	face	id1	a3	1.97	same
45.07	5	face	id3	a3	1.87	different
50.07	5	face	id3	a5	1.88	same
55.08	5	face	id4	a2	1.81	different
60.07	5	face	id3	a2	1.86	different
65.08	5	face	id3	a4	1.87	same
70.08	5	face	id4	a5	1.95	different
75.08	5	face	id1	a5	1.93	different
80.08	5	face	id2	a4	1.88	different
85.08	5	face	id1	a1	1.78	different
90.08	5	face	id3	a1	1.75	different
95.09	5	face	id4	a4	1.78	different
100.09	5	face	id4	a1	1.85	same
105.09	5	face	id2	a3	1.98	different
110.09	5	face	id2	a1	1.91	same
115.06	5	fixation	n/a	n/a	n/a	n/a
120.09	5	face	id1	a2	1.78	different
125.1	5	face	id1	a2	1.78	same
130.1	5	face	id1	a4	1.85	same
135.1	5	face	id3	a5	1.75	different
140.1	5	face	id4	a3	1.9	different
145.1	5	face	id3	a2	1.86	different
150.1	5	face	id4	a2	1.78	different
155.1	5	face	id2	a4	1.81	different
160.1	5	face	id3	a4	1.9	different
165.08	5	fixation	n/a	n/a	n/a	n/a
170.11	5	face	id2	a3	1.79	different
175.11	5	face	id1	a1	1.85	different
180.11	5	face	id2	a1	1.77	different
185.11	5	face	id3	a3	1.91	different
190.11	5	face	id2	a5	1.78	different
195.11	5	face	id4	a5	1.85	different
200.11	5	face	id1	a3	1.94	different
205.12	5	face	id4	a4	1.8	different
210.12	5	face	id2	a2	1.9	different
215.12	5	face	id4	a1	1.93	different
220.13	5	face	id3	a1	1.87	different
225.13	5	face	id1	a5	2.07	different
230.13	5	face	id1	a5	1.94	same
235.13	5	face	id3	a2	3.0	different
240.13	5	face	id1	a1	2.01	different
245.13	5	face	id2	a5	2.03	different
250.13	5	face	id3	a3	2.16	different
255.13	5	face	id4	a2	1.93	different
260.13	5	face	id2	a3	2.0	different
265.13	5	face	id1	a4	2.04	different
270.13	5	face	id4	a5	2.02	different
275.13	5	face	id4	a3	1.98	same
280.13	5	face	id2	a2	2.03	different
285.14	5	face	id3	a4	1.81	different
290.14	5	face	id2	a1	2.0	different
295.14	5	face	id4	a4	1.95	different
300.15	5	face	id1	a3	1.93	different
305.15	5	face	id3	a1	1.99	different
310.14	5	face	id3	a5	1.92	same
315.15	5	face	id4	a1	2.1	different
320.15	5	face	id2	a4	1.93	different
325.15	5	face	id1	a2	1.88	different
330.12	5	fixation	n/a	n/a	n/a	n/a
