onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id1	a5	n/a	n/a
20.07	5	face	id1	a5	1.76	same
25.07	5	face	id4	a5	1.99	different
30.07	5	face	id1	a1	2.04	different
35.07	5	face	id4	a2	1.83	different
40.08	5	face	id3	a2	2.03	different
45.07	5	face	id2	a5	1.87	different
50.08	5	face	id1	a2	2.01	different
55.08	5	face	id3	a1	1.91	different
60.08	5	face	id1	a3	2.33	different
65.08	5	face	id2	a1	2.14	different
70.08	5	face	id1	a4	2.25	different
75.08	5	face	id3	a3	2.26	different
80.08	5	face	id4	a4	1.89	different
85.08	5	face	id4	a3	2.06	same
90.08	5	face	id4	a1	1.89	same
95.08	5	face	id2	a3	2.13	different
100.08	5	face	id3	a4	1.92	different
105.08	5	face	id2	a4	1.96	different
110.1	5	face	id2	a2	1.81	same
115.06	5	fixation	n/a	n/a	n/a	n/a
120.1	5	face	id3	a5	2.48	different
125.1	5	face	id3	a5	1.96	same
130.1	5	face	id4	a2	2.1	different
135.1	5	face	id1	a5	2.1	different
140.1	5	face	id1	a2	1.94	same
145.1	5	face	id1	a1	1.98	same
150.1	5	face	id2	a5	1.85	different
155.1	5	face	id4	a4	2.01	different
160.1	5	face	id3	a1	2.13	different
165.1	5	face	id4	a1	2.49	same
170.1	5	face	id4	a5	1.92	same
175.1	5	face	id3	a4	1.86	different
180.11	5	face	id2	a2	1.97	different
185.11	5	face	id1	a3	1.96	different
190.11	5	face	id3	a2	1.99	different
195.11	5	face	id3	a3	1.79	same
200.11	5	face	id4	a3	1.85	different
205.11	5	face	id2	a3	1.83	different
210.11	5	face	id2	a4	1.86	same
215.11	5	face	id2	a1	1.96	same
220.09	5	fixation	n/a	n/a	n/a	n/a
225.12	5	face	id1	a4	1.85	different
230.12	5	face	id1	a4	1.84	same
235.13	5	face	id2	a3	2.13	different
240.12	5	face	id2	a5	1.91	same
245.13	5	face	id4	a1	1.76	different
250.13	5	face	id1	a2	2.0	different
255.13	5	face	id2	a1	2.02	different
260.13	5	face	id4	a3	1.98	different
265.13	5	face	id3	a1	2.12	different
270.13	5	face	id2	a2	1.99	different
275.13	5	face	id4	a5	1.87	different
280.13	5	face	id3	a2	1.91	different
285.13	5	face	id1	a1	2.06	different
290.13	5	face	id3	a4	2.02	different
295.13	5	face	id1	a5	2.14	different
300.14	5	face	id4	a2	1.95	different
305.14	5	face	id4	a4	2.18	same
310.14	5	face	id3	a5	2.09	different
315.14	5	face	id2	a4	1.9	different
320.14	5	face	id1	a3	1.92	different
325.12	5	fixation	n/a	n/a	n/a	n/a
330.14	5	face	id3	a3	1.83	different
