onset	duration	stim_type	identity	orientation	reaction_time	response
15.09	5	face	id2	a2	1.77	same
20.09	5	face	id2	a2	2.52	same
25.06	5	fixation	n/a	n/a	n/a	n/a
30.09	5	face	id1	a1	2.8	different
35.1	5	face	id2	a5	2.7	different
40.1	5	face	id3	a4	2.44	different
45.1	5	face	id4	a3	2.6	different
50.1	5	face	id4	a5	2.68	same
55.1	5	face	id2	a1	2.57	different
60.1	5	face	id3	a5	2.69	different
65.1	5	face	id1	a3	2.47	different
70.1	5	face	id4	a1	2.68	different
75.1	5	face	id1	a2	2.9	different
80.1	5	face	id4	a2	2.89	different
85.1	5	face	id1	a4	2.68	different
90.1	5	face	id3	a1	3.15	different
95.12	5	face	id1	a5	2.88	different
100.12	5	face	id3	a3	2.76	different
105.12	5	face	id2	a3	2.5	different
110.12	5	face	id2	a4	2.45	same
115.12	5	face	id4	a4	2.73	different
120.12	5	face	id3	a2	2.84	different
125.12	5	face	id3	a2	2.53	same
130.12	5	face	id1	a5	2.2	different
135.12	5	face	id3	a5	2.28	different
140.12	5	face	id3	a3	2.57	same
145.1	5	fixation	n/a	n/a	n/a	n/a
150.13	5	face	id1	a3	2.43	different
155.13	5	face	id2	a3	2.6	different
160.13	5	face	id1	a1	2.67	different
165.13	5	face	id4	a1	2.37	different
170.13	5	face	id2	a4	2.47	different
175.13	5	face	id2	a5	2.26	same
180.14	5	face	id1	a2	2.28	different
185.14	5	face	id4	a4	2.36	different
190.14	5	face	id3	a4	2.68	different
195.14	5	face	id1	a4	2.81	different
200.14	5	face	id2	a2	2.33	different
205.14	5	face	id4	a3	2.25	different
210.14	5	face	id3	a1	2.28	different
215.15	5	face	id2	a1	2.69	different
220.15	5	face	id4	a5	2.24	different
225.18	5	face	id4	a2	2.22	same
230.18	5	face	id4	a2	2.52	same
235.15	5	fixation	n/a	n/a	n/a	n/a
240.18	5	face	id3	a5	2.38	different
245.19	5	face	id1	a5	2.21	different
250.19	5	face	id1	a1	2.29	same
255.19	5	face	id1	a3	2.42	same
260.19	5	face	id3	a3	2.45	different
265.2	5	face	id2	a5	2.68	different
270.22	5	face	id4	a1	2.2	different
275.21	5	face	id2	a3	3.57	same
280.21	5	face	id3	a4	2.29	different
285.22	5	face	id1	a2	2.34	different
290.22	5	face	id2	a4	2.22	different
295.22	5	face	id4	a3	2.68	different
300.22	5	face	id1	a4	2.23	different
305.22	5	face	id4	a4	2.56	different
310.22	5	face	id4	a5	2.46	same
315.23	5	face	id3	a2	2.01	different
320.23	5	face	id2	a2	2.17	different
325.23	5	face	id2	a1	2.22	same
330.27	5	face	id3	a1	2.65	different
