onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id2	a1	n/a	n/a
20.08	5	face	id2	a1	2.54	same
25.05	5	fixation	n/a	n/a	n/a	n/a
30.08	5	face	id1	a1	2.28	different
35.09	5	face	id3	a2	2.15	different
40.09	5	face	id1	a5	2.71	different
45.09	5	face	id2	a4	2.06	different
50.09	5	face	id2	a5	3.27	same
55.09	5	face	id3	a4	2.61	different
60.09	5	face	id2	a2	2.21	different
65.09	5	face	id4	a5	2.34	different
70.09	5	face	id1	a4	2.14	different
75.09	5	face	id4	a3	2.13	different
80.09	5	face	id1	a2	2.06	different
85.11	5	face	id3	a5	2.04	different
90.11	5	face	id3	a3	2.29	same
95.11	5	face	id2	a3	2.35	different
100.11	5	face	id1	a3	2.18	different
105.11	5	face	id4	a1	2.16	different
110.11	5	face	id3	a1	2.21	different
115.11	5	face	id4	a2	2.13	different
120.11	5	face	id4	a4	2.16	same
125.11	5	face	id4	a4	2.2	same
130.08	5	fixation	n/a	n/a	n/a	n/a
135.11	5	face	id2	a3	2.07	different
140.11	5	face	id3	a2	2.01	different
145.12	5	face	id4	a2	2.09	different
150.12	5	face	id3	a3	2.02	different
155.12	5	face	id2	a1	1.98	different
160.12	5	face	id1	a4	1.96	different
165.12	5	face	id1	a1	2.32	same
170.12	5	face	id1	a2	2.57	same
175.12	5	face	id2	a2	2.07	different
180.12	5	face	id4	a3	1.98	different
185.12	5	face	id4	a1	2.01	same
190.12	5	face	id3	a5	2.52	different
195.12	5	face	id2	a4	2.0	different
200.12	5	face	id3	a1	2.02	different
205.12	5	face	id4	a5	2.24	different
210.12	5	face	id1	a3	2.05	different
215.14	5	face	id3	a4	2.25	different
220.14	5	face	id2	a5	2.27	different
225.14	5	face	id1	a5	2.73	different
230.14	5	face	id1	a5	2.2	same
235.11	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id1	a2	2.07	same
245.14	5	face	id3	a2	2.08	different
250.14	5	face	id2	a2	2.17	same
255.14	5	face	id4	a2	2.16	different
260.15	5	face	id4	a1	2.11	same
265.15	5	face	id3	a3	2.25	different
270.15	5	face	id2	a4	2.37	different
275.15	5	face	id2	a1	2.05	same
280.15	5	face	id4	a4	2.04	different
285.15	5	face	id2	a3	1.99	different
290.15	5	face	id1	a1	2.13	different
295.15	5	face	id3	a5	2.07	different
300.15	5	face	id1	a3	2.03	different
305.16	5	face	id3	a1	2.1	different
310.16	5	face	id1	a4	2.05	different
315.16	5	face	id2	a5	2.27	different
320.17	5	face	id4	a5	1.93	different
325.17	5	face	id4	a3	2.25	same
330.17	5	face	id3	a4	2.03	different
