onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id1	a2	n/a	n/a
20.07	5	face	id1	a2	2.2	same
25.07	5	face	id4	a2	2.15	different
30.07	5	face	id3	a1	2.36	different
35.07	5	face	id4	a1	2.15	different
40.07	5	face	id3	a3	2.17	different
45.08	5	face	id4	a4	2.23	different
50.08	5	face	id3	a4	2.32	different
55.08	5	face	id2	a1	2.31	different
60.05	5	fixation	n/a	n/a	n/a	n/a
65.08	5	face	id3	a2	2.11	different
70.09	5	face	id2	a5	2.41	different
75.09	5	face	id1	a3	2.13	different
80.09	5	face	id2	a4	2.24	different
85.09	5	face	id4	a5	2.2	different
90.09	5	face	id2	a3	2.11	different
95.09	5	face	id4	a3	2.26	different
100.1	5	face	id1	a4	2.25	different
105.1	5	face	id1	a5	2.26	same
110.1	5	face	id2	a2	2.17	different
115.1	5	face	id1	a1	2.19	different
120.1	5	face	id3	a5	2.26	different
125.1	5	face	id3	a5	2.26	same
130.11	5	face	id1	a2	2.3	different
135.11	5	face	id3	a1	2.4	different
140.11	5	face	id2	a2	2.14	different
145.11	5	face	id2	a4	2.33	same
150.11	5	face	id2	a5	2.39	same
155.1	5	face	id3	a4	2.28	different
160.12	5	face	id1	a4	2.21	different
165.12	5	face	id4	a4	2.14	different
170.12	5	face	id2	a3	2.09	different
175.11	5	face	id4	a5	2.14	different
180.11	5	face	id1	a1	2.12	different
185.11	5	face	id4	a1	2.14	different
190.13	5	face	id4	a2	2.14	same
195.13	5	face	id1	a5	2.2	different
200.12	5	face	id1	a3	2.2	same
205.12	5	face	id2	a1	2.14	different
210.12	5	face	id3	a3	2.23	different
215.12	5	face	id3	a2	2.2	same
220.09	5	fixation	n/a	n/a	n/a	n/a
225.12	5	face	id4	a3	2.16	different
230.13	5	face	id4	a3	2.34	same
235.13	5	face	id3	a1	2.18	different
240.13	5	face	id2	a4	2.18	different
245.13	5	face	id2	a2	2.16	same
250.13	5	face	id3	a4	2.25	different
255.14	5	face	id4	a1	2.1	different
260.14	5	face	id1	a4	2.24	different
265.14	5	face	id2	a3	2.41	same
270.14	5	face	id2	a5	2.16	same
275.14	5	face	id4	a2	2.3	different
280.14	5	face	id3	a5	2.22	different
285.13	5	face	id3	a2	2.09	same
290.15	5	face	id3	a3	2.17	same
295.15	5	face	id2	a1	2.08	same
300.15	5	face	id1	a1	2.21	different
305.15	5	face	id1	a3	2.09	same
310.14	5	face	id1	a2	2.18	same
315.14	5	face	id1	a5	2.22	same
320.16	5	face	id4	a4	2.16	different
325.12	5	fixation	n/a	n/a	n/a	n/a
330.16	5	face	id4	a5	2.13	same
