onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id1	a2	n/a	n/a
20.07	5	face	id1	a2	2.22	same
25.07	5	face	id3	a5	2.12	different
30.09	5	face	id4	a1	2.13	different
35.09	5	face	id2	a5	2.11	different
40.09	5	face	id1	a5	2.15	different
45.08	5	face	id1	a1	2.13	same
50.08	5	face	id4	a4	2.09	different
55.08	5	face	id3	a2	2.08	different
60.08	5	face	id2	a2	2.04	different
65.1	5	face	id4	a3	2.13	different
70.09	5	face	id1	a4	2.09	different
75.09	5	face	id2	a1	2.11	different
80.09	5	face	id3	a4	2.23	different
85.09	5	face	id4	a2	2.02	different
90.09	5	face	id1	a3	2.18	different
95.1	5	face	id2	a3	2.38	different
100.1	5	face	id3	a3	2.37	different
105.1	5	face	id2	a4	2.41	different
110.1	5	face	id3	a1	2.22	same
115.07	5	fixation	n/a	n/a	n/a	n/a
120.1	5	face	id4	a5	2.21	different
125.11	5	face	id4	a5	2.11	same
130.11	5	face	id1	a5	2.09	different
135.11	5	face	id3	a5	2.18	different
140.11	5	face	id1	a2	2.27	different
145.11	5	face	id3	a2	2.35	different
150.11	5	face	id4	a1	2.31	different
155.12	5	face	id4	a4	2.15	same
160.12	5	face	id1	a4	2.16	different
165.12	5	face	id1	a1	2.1	same
170.12	5	face	id4	a3	2.27	different
175.12	5	face	id4	a2	2.33	same
180.11	5	face	id2	a2	2.13	different
185.13	5	face	id3	a4	2.17	different
190.13	5	face	id3	a3	2.1	different
195.13	5	face	id2	a1	2.11	different
200.13	5	face	id2	a3	2.14	same
205.1	5	fixation	n/a	n/a	n/a	n/a
210.12	5	face	id1	a3	2.1	different
215.14	5	face	id3	a1	2.13	different
220.14	5	face	id2	a4	2.06	different
225.13	5	face	id2	a5	2.09	same
230.13	5	face	id2	a5	2.06	same
235.13	5	face	id1	a1	2.2	different
240.13	5	face	id2	a2	2.06	same
245.15	5	face	id2	a1	2.29	same
250.14	5	face	id1	a3	2.17	different
255.14	5	face	id2	a4	2.2	different
260.14	5	face	id1	a2	2.65	same
265.14	5	face	id4	a4	2.27	different
270.14	5	face	id4	a5	2.17	same
275.15	5	face	id4	a3	2.13	same
280.15	5	face	id3	a4	2.25	different
285.15	5	face	id2	a3	2.14	different
290.15	5	face	id3	a1	2.11	different
295.15	5	face	id3	a5	2.33	same
300.15	5	face	id1	a5	2.08	different
305.16	5	face	id3	a2	3.31	different
310.16	5	face	id1	a4	2.11	different
315.16	5	face	id4	a2	2.18	different
320.16	5	face	id3	a3	2.12	different
325.13	5	fixation	n/a	n/a	n/a	n/a
330.16	5	face	id4	a1	2.1	same
