onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id4	a3	n/a	n/a
20.08	5	face	id4	a3	2.13	same
25.08	5	face	id4	a5	2.22	same
30.08	5	face	id1	a2	2.22	different
35.08	5	face	id3	a4	2.29	different
40.08	5	face	id1	a3	2.25	different
45.08	5	face	id1	a1	2.06	same
50.09	5	face	id1	a4	2.2	same
55.09	5	face	id3	a5	2.07	different
60.05	5	fixation	n/a	n/a	n/a	n/a
65.09	5	face	id2	a5	2.1	different
70.09	5	face	id4	a2	2.11	different
75.09	5	face	id2	a3	2.02	same
80.08	5	face	id2	a2	2.17	same
85.1	5	face	id1	a5	2.17	different
90.1	5	face	id2	a1	2.08	different
95.1	5	face	id3	a2	2.33	different
100.1	5	face	id4	a4	2.12	different
105.09	5	face	id2	a4	2.16	different
110.09	5	face	id4	a1	2.17	different
115.09	5	face	id3	a3	2.16	different
120.11	5	face	id3	a1	2.12	same
125.11	5	face	id3	a1	2.16	same
130.1	5	face	id4	a3	2.87	different
135.1	5	face	id1	a2	2.22	different
140.1	5	face	id4	a1	2.13	different
145.1	5	face	id2	a2	2.09	different
150.12	5	face	id4	a2	2.08	same
155.11	5	face	id1	a4	2.12	different
160.11	5	face	id4	a4	2.11	different
165.11	5	face	id1	a1	2.13	different
170.11	5	face	id2	a1	2.09	different
175.11	5	face	id1	a5	2.14	same
180.12	5	face	id3	a3	2.13	different
185.12	5	face	id3	a4	2.09	same
190.12	5	face	id4	a5	2.24	different
195.12	5	face	id2	a4	2.02	different
200.12	5	face	id2	a3	2.17	same
205.12	5	face	id3	a5	2.09	same
210.12	5	face	id1	a3	2.11	different
215.13	5	face	id2	a5	n/a	n/a
220.09	5	fixation	n/a	n/a	n/a	n/a
225.13	5	face	id3	a2	2.11	different
230.13	5	face	id3	a2	2.02	same
235.13	5	face	id1	a2	2.11	different
240.14	5	face	id2	a2	2.06	different
245.14	5	face	id4	a1	2.15	different
250.14	5	face	id1	a4	2.16	different
255.14	5	face	id3	a4	2.11	different
260.14	5	face	id4	a4	2.11	different
265.13	5	face	id2	a1	2.15	different
270.15	5	face	id4	a2	n/a	n/a
275.15	5	face	id4	a5	2.16	same
280.15	5	face	id3	a1	n/a	n/a
285.15	5	face	id2	a5	2.18	different
290.14	5	face	id1	a3	2.13	different
295.14	5	face	id3	a5	2.14	different
300.14	5	face	id3	a3	2.12	same
305.16	5	face	id2	a3	2.1	different
310.16	5	face	id4	a3	2.06	different
315.15	5	face	id2	a4	2.1	same
320.15	5	face	id1	a1	2.39	different
325.12	5	fixation	n/a	n/a	n/a	n/a
330.15	5	face	id1	a5	2.09	same
