onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id3	a2	n/a	n/a
20.08	5	face	id3	a2	2.24	same
25.08	5	face	id1	a4	2.37	different
30.08	5	face	id3	a3	2.15	different
35.08	5	face	id3	a1	2.25	same
40.09	5	face	id1	a1	2.13	different
45.09	5	face	id2	a2	2.09	different
50.09	5	face	id3	a5	2.16	different
55.09	5	face	id2	a1	2.21	different
60.09	5	face	id1	a5	2.22	different
65.09	5	face	id1	a3	2.15	same
70.1	5	face	id2	a4	2.19	different
75.1	5	face	id4	a2	2.08	different
80.1	5	face	id4	a4	2.13	same
85.1	5	face	id1	a2	2.19	different
90.1	5	face	id4	a1	2.07	different
95.1	5	face	id2	a5	2.22	different
100.11	5	face	id3	a4	2.29	different
105.11	5	face	id2	a3	2.18	different
110.11	5	face	id4	a5	2.34	different
115.07	5	fixation	n/a	n/a	n/a	n/a
120.11	5	face	id4	a3	2.15	same
125.1	5	face	id4	a3	2.1	same
130.1	5	face	id3	a1	2.35	different
135.12	5	face	id1	a2	2.12	different
140.12	5	face	id2	a2	2.08	different
145.12	5	face	id1	a4	2.16	different
150.11	5	face	id4	a2	2.37	different
155.11	5	face	id3	a3	2.19	different
160.11	5	face	id3	a4	2.28	same
165.13	5	face	id1	a5	2.14	different
170.13	5	face	id4	a5	2.17	different
175.12	5	face	id2	a4	2.24	different
180.12	5	face	id4	a1	2.12	different
185.12	5	face	id4	a4	2.14	same
190.12	5	face	id2	a1	2.09	different
195.12	5	face	id3	a2	2.1	different
200.13	5	face	id2	a5	2.1	different
205.13	5	face	id1	a1	2.21	different
210.13	5	face	id2	a3	2.63	same
215.13	5	face	id3	a5	2.15	different
220.1	5	fixation	n/a	n/a	n/a	n/a
225.14	5	face	id1	a3	2.1	different
230.14	5	face	id1	a3	2.21	same
235.14	5	face	id2	a2	2.37	different
240.14	5	face	id2	a1	2.47	same
245.14	5	face	id4	a2	2.21	different
250.14	5	face	id1	a4	1.89	same
255.15	5	face	id4	a1	2.11	different
260.15	5	face	id4	a5	2.11	same
265.15	5	face	id1	a1	2.16	different
270.15	5	face	id1	a5	2.07	same
275.15	5	face	id3	a5	2.09	different
280.15	5	face	id2	a4	2.26	different
285.16	5	face	id3	a2	2.48	different
290.16	5	face	id4	a4	2.35	different
295.16	5	face	id3	a4	2.11	different
300.16	5	face	id4	a3	2.25	different
305.15	5	face	id2	a5	2.23	different
310.15	5	face	id1	a2	2.34	different
315.17	5	face	id2	a3	2.18	different
320.17	5	face	id3	a3	2.27	different
325.13	5	fixation	n/a	n/a	n/a	n/a
330.16	5	face	id3	a1	2.13	same
