onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id4	a1	n/a	n/a
20.08	5	face	id4	a1	2.15	same
25.08	5	face	id2	a1	4.76	different
30.08	5	face	id3	a5	2.15	different
35.08	5	face	id3	a1	2.0	same
40.09	5	face	id4	a4	2.07	different
45.09	5	face	id3	a4	2.08	different
50.09	5	face	id4	a3	2.13	different
55.09	5	face	id2	a5	2.1	different
60.09	5	face	id2	a2	2.05	same
65.09	5	face	id3	a2	2.22	different
70.1	5	face	id4	a5	2.26	same
75.1	5	face	id1	a3	2.09	different
80.1	5	face	id3	a3	2.18	different
85.1	5	face	id1	a4	2.16	different
90.1	5	face	id1	a2	2.12	same
95.1	5	face	id2	a3	2.07	different
100.11	5	face	id1	a1	2.41	same
105.11	5	face	id2	a4	2.09	different
110.11	5	face	id1	a5	2.08	different
115.07	5	fixation	n/a	n/a	n/a	n/a
120.11	5	face	id4	a2	2.04	different
125.1	5	face	id4	a2	2.15	same
130.12	5	face	id3	a5	2.31	different
135.12	5	face	id4	a3	2.06	same
140.12	5	face	id2	a1	2.11	different
145.12	5	face	id2	a2	2.05	same
150.11	5	face	id2	a5	2.13	same
155.13	5	face	id3	a3	2.07	different
160.13	5	face	id3	a2	2.12	same
165.09	5	fixation	n/a	n/a	n/a	n/a
170.13	5	face	id2	a4	2.01	different
175.12	5	face	id1	a4	2.1	different
180.12	5	face	id1	a5	2.07	same
185.14	5	face	id3	a4	2.07	different
190.14	5	face	id3	a1	1.98	same
195.14	5	face	id4	a5	2.02	different
200.13	5	face	id4	a4	2.08	same
205.13	5	face	id2	a3	1.84	different
210.13	5	face	id4	a1	2.17	different
215.13	5	face	id1	a1	2.12	different
220.15	5	face	id1	a2	3.94	same
225.14	5	face	id1	a3	2.47	same
230.14	5	face	id1	a3	2.09	same
235.14	5	face	id2	a2	2.15	different
240.14	5	face	id1	a4	2.09	different
245.14	5	face	id3	a1	n/a	n/a
250.14	5	face	id3	a4	2.04	same
255.15	5	face	id2	a5	2.26	different
260.15	5	face	id2	a4	2.02	same
265.15	5	face	id3	a5	3.09	different
270.15	5	face	id4	a5	2.13	different
275.15	5	face	id2	a1	2.1	different
280.16	5	face	id4	a1	2.1	different
285.16	5	face	id3	a2	2.03	different
290.16	5	face	id1	a5	2.03	different
295.16	5	face	id2	a3	2.08	different
300.16	5	face	id4	a4	2.08	different
305.16	5	face	id1	a2	2.1	different
310.15	5	face	id4	a3	2.13	different
315.17	5	face	id1	a1	2.13	different
320.17	5	face	id3	a3	2.15	different
325.17	5	face	id4	a2	2.3	same
330.13	5	fixation	n/a	n/a	n/a	n/a
