onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id2	a2	n/a	n/a
20.08	5	face	id2	a2	2.24	same
25.09	5	face	id2	a3	2.2	same
30.09	5	face	id2	a1	2.44	same
35.09	5	face	id3	a5	2.45	different
40.09	5	face	id1	a4	2.3	different
45.09	5	face	id4	a1	2.36	different
50.09	5	face	id1	a2	2.42	different
55.09	5	face	id3	a2	2.18	different
60.09	5	face	id2	a4	2.51	different
65.11	5	face	id4	a3	2.39	different
70.09	5	face	id4	a2	2.34	same
75.09	5	face	id3	a3	2.17	different
80.11	5	face	id1	a1	2.56	different
85.11	5	face	id3	a4	2.4	different
90.11	5	face	id3	a1	2.25	same
95.11	5	face	id1	a3	2.38	different
100.11	5	face	id4	a4	2.91	different
105.11	5	face	id1	a5	2.5	different
110.11	5	face	id4	a5	2.37	different
115.08	5	fixation	n/a	n/a	n/a	n/a
120.11	5	face	id2	a5	2.24	different
125.11	5	face	id2	a5	2.1	same
130.11	5	face	id2	a1	2.31	same
135.11	5	face	id1	a2	2.01	different
140.12	5	face	id2	a3	2.52	different
145.12	5	face	id2	a4	2.39	same
150.12	5	face	id3	a2	2.21	different
155.12	5	face	id1	a1	2.07	different
160.12	5	face	id4	a3	2.39	different
165.09	5	fixation	n/a	n/a	n/a	n/a
170.12	5	face	id1	a5	2.21	different
175.12	5	face	id3	a4	2.25	different
180.12	5	face	id4	a5	2.47	different
185.12	5	face	id4	a1	2.23	same
190.14	5	face	id3	a5	2.22	different
195.14	5	face	id4	a2	2.14	different
200.14	5	face	id1	a4	2.86	different
205.14	5	face	id1	a3	2.1	same
210.14	5	face	id2	a2	2.18	different
215.14	5	face	id4	a4	2.35	different
220.14	5	face	id3	a1	2.19	different
225.14	5	face	id3	a3	2.49	same
230.14	5	face	id3	a3	2.25	same
235.14	5	face	id2	a4	2.07	different
240.14	5	face	id3	a4	2.66	different
245.14	5	face	id3	a5	2.6	same
250.14	5	face	id4	a1	2.54	different
255.15	5	face	id3	a2	2.41	different
260.15	5	face	id1	a5	2.44	different
265.15	5	face	id2	a1	2.18	different
270.15	5	face	id4	a2	2.23	different
275.15	5	face	id2	a3	2.68	different
280.15	5	face	id2	a2	2.46	same
285.15	5	face	id4	a3	2.72	different
290.15	5	face	id4	a5	2.24	same
295.15	5	face	id1	a3	2.25	different
300.15	5	face	id1	a4	2.11	different
305.15	5	face	id3	a1	2.81	different
310.15	5	face	id1	a2	2.25	different
315.17	5	face	id4	a4	2.41	different
320.17	5	face	id1	a1	2.39	different
325.17	5	face	id2	a5	2.27	different
330.14	5	fixation	n/a	n/a	n/a	n/a
