onset	duration	stim_type	identity	orientation	reaction_time	response
15.03	5	fixation	n/a	n/a	n/a	n/a
20.03	5	fixation	n/a	n/a	n/a	n/a
25.07	5	face	id3	a5	n/a	n/a
30.05	5	face	id1	a3	2.2	different
35.07	5	face	id4	a2	2.13	different
40.07	5	face	id4	a3	2.18	same
45.07	5	face	id4	a1	2.27	same
50.07	5	face	id2	a2	2.32	different
55.07	5	face	id1	a5	2.41	different
60.07	5	face	id2	a1	2.07	different
65.07	5	face	id1	a1	2.2	different
70.07	5	face	id3	a4	2.14	different
75.07	5	face	id2	a5	3.49	different
80.07	5	face	id2	a4	2.45	different
85.07	5	face	id1	a4	2.61	different
90.07	5	face	id4	a4	2.09	different
95.08	5	face	id3	a1	2.17	different
100.08	5	face	id4	a5	2.58	different
105.08	5	face	id3	a2	2.1	different
110.08	5	face	id2	a3	2.39	different
115.08	5	face	id1	a2	2.51	different
120.08	5	face	id3	a3	2.17	different
125.08	5	face	id3	a3	2.09	same
130.08	5	face	id4	a1	2.2	different
135.08	5	face	id1	a4	2.33	different
140.08	5	face	id1	a1	3.16	same
145.08	5	face	id4	a5	2.16	different
150.1	5	face	id2	a2	2.21	different
155.06	5	fixation	n/a	n/a	n/a	n/a
160.1	5	face	id2	a5	2.15	same
165.1	5	face	id4	a4	2.46	different
170.1	5	face	id4	a3	2.11	same
175.1	5	face	id4	a2	2.19	same
180.1	5	face	id3	a4	2.25	different
185.1	5	face	id3	a5	2.08	same
190.1	5	face	id3	a2	2.27	same
195.11	5	face	id2	a4	2.84	different
200.11	5	face	id2	a1	2.49	same
205.11	5	face	id1	a3	2.3	different
210.11	5	face	id1	a5	2.18	same
215.11	5	face	id1	a2	2.14	same
220.11	5	face	id3	a1	2.34	different
225.11	5	face	id2	a3	2.94	different
230.11	5	face	id2	a3	2.31	same
235.11	5	face	id3	a4	2.47	different
240.11	5	face	id1	a4	2.74	different
245.11	5	face	id1	a3	2.25	same
250.13	5	face	id3	a2	2.29	different
255.13	5	face	id4	a1	2.21	different
260.13	5	face	id2	a1	2.18	different
265.13	5	face	id2	a5	2.03	same
270.13	5	face	id3	a1	2.03	different
275.13	5	face	id4	a2	2.12	different
280.13	5	face	id1	a1	2.03	different
285.1	5	fixation	n/a	n/a	n/a	n/a
290.13	5	face	id3	a3	2.26	different
295.13	5	face	id4	a3	2.17	different
300.13	5	face	id2	a4	3.94	different
305.14	5	face	id4	a5	2.78	different
310.14	5	face	id4	a4	2.69	same
315.14	5	face	id1	a5	2.16	different
320.14	5	face	id2	a2	2.17	different
325.14	5	face	id1	a2	2.19	different
330.14	5	face	id3	a5	2.55	different
