onset	duration	stim_type	identity	orientation	reaction_time	response
15.05	5	face	id3	a5	n/a	n/a
20.07	5	face	id3	a5	2.11	same
25.07	5	face	id4	a5	2.06	different
30.07	5	face	id3	a1	2.22	different
35.07	5	face	id3	a3	2.4	same
40.07	5	face	id1	a5	2.04	different
45.07	5	face	id4	a1	2.28	different
50.07	5	face	id1	a1	2.17	different
55.07	5	face	id1	a4	2.17	same
60.04	5	fixation	n/a	n/a	n/a	n/a
65.07	5	face	id4	a2	2.43	different
70.08	5	face	id1	a2	2.11	different
75.08	5	face	id4	a4	2.16	different
80.08	5	face	id3	a2	2.05	different
85.08	5	face	id2	a1	2.11	different
90.08	5	face	id4	a3	2.12	different
95.08	5	face	id3	a4	2.13	different
100.08	5	face	id1	a3	2.15	different
105.08	5	face	id2	a3	3.17	different
110.08	5	face	id2	a2	2.13	same
115.08	5	face	id2	a4	2.04	same
120.08	5	face	id2	a5	2.07	same
125.1	5	face	id2	a5	2.11	same
130.1	5	face	id3	a5	2.13	different
135.1	5	face	id3	a1	2.05	same
140.1	5	face	id2	a2	2.64	different
145.1	5	face	id3	a2	2.31	different
150.1	5	face	id1	a2	2.26	different
155.1	5	face	id1	a1	2.1	same
160.1	5	face	id1	a3	2.1	same
165.1	5	face	id4	a1	2.06	different
170.1	5	face	id4	a3	2.05	same
175.1	5	face	id2	a1	3.77	different
180.1	5	face	id2	a4	2.33	same
185.11	5	face	id3	a3	2.44	different
190.11	5	face	id4	a5	2.11	different
195.11	5	face	id2	a3	2.04	different
200.11	5	face	id4	a4	2.04	different
205.11	5	face	id1	a4	2.05	different
210.11	5	face	id1	a5	2.29	same
215.11	5	face	id4	a2	2.22	different
220.08	5	fixation	n/a	n/a	n/a	n/a
225.11	5	face	id3	a4	2.44	different
230.11	5	face	id3	a4	2.24	same
235.11	5	face	id3	a1	2.42	same
240.11	5	face	id3	a2	2.21	same
245.11	5	face	id2	a2	2.51	different
250.13	5	face	id1	a1	2.25	different
255.13	5	face	id3	a3	2.06	different
260.13	5	face	id1	a3	2.22	different
265.13	5	face	id4	a3	2.08	different
270.13	5	face	id1	a2	2.19	different
275.13	5	face	id4	a5	2.36	different
280.13	5	face	id2	a5	2.28	different
285.13	5	face	id4	a2	2.78	different
290.13	5	face	id1	a5	2.41	different
295.13	5	face	id1	a4	2.31	same
300.13	5	face	id2	a4	2.08	different
305.14	5	face	id4	a4	2.23	different
310.14	5	face	id3	a5	2.22	different
315.14	5	face	id2	a3	2.3	different
320.14	5	face	id4	a1	2.27	different
325.11	5	fixation	n/a	n/a	n/a	n/a
330.14	5	face	id2	a1	2.17	different
