onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id3	a1	n/a	n/a
20.08	5	face	id3	a1	2.16	same
25.08	5	face	id1	a4	2.08	different
30.08	5	face	id2	a2	2.12	different
35.08	5	face	id4	a2	2.13	different
40.08	5	face	id2	a1	2.56	different
45.08	5	face	id4	a1	2.41	different
50.08	5	face	id1	a3	2.19	different
55.08	5	face	id3	a4	1.95	different
60.08	5	face	id3	a2	2.11	same
65.09	5	face	id3	a5	2.41	same
70.09	5	face	id1	a1	2.57	different
75.09	5	face	id4	a3	2.18	different
80.09	5	face	id3	a3	2.0	different
85.09	5	face	id1	a2	3.12	different
90.09	5	face	id1	a5	2.31	same
95.09	5	face	id4	a4	2.34	different
100.09	5	face	id2	a4	2.86	different
105.09	5	face	id2	a3	2.19	same
110.09	5	face	id2	a5	2.1	same
115.07	5	fixation	n/a	n/a	n/a	n/a
120.11	5	face	id4	a5	2.45	different
125.11	5	face	id4	a5	2.01	same
130.11	5	face	id2	a1	4.47	different
135.11	5	face	id1	a4	2.28	different
140.11	5	face	id3	a1	2.2	different
145.11	5	face	id3	a4	2.06	same
150.11	5	face	id2	a2	2.07	different
155.11	5	face	id1	a3	2.09	different
160.11	5	face	id1	a1	2.06	same
165.11	5	face	id4	a1	2.05	different
170.12	5	face	id3	a5	2.37	different
175.12	5	face	id1	a2	2.35	different
180.12	5	face	id3	a2	2.66	different
185.12	5	face	id3	a3	2.32	same
190.12	5	face	id2	a4	2.19	different
195.12	5	face	id4	a3	2.21	different
200.12	5	face	id4	a4	2.18	same
205.09	5	fixation	n/a	n/a	n/a	n/a
210.12	5	face	id1	a5	2.32	different
215.13	5	face	id2	a5	2.89	different
220.13	5	face	id2	a3	2.36	same
225.14	5	face	id4	a2	2.45	different
230.13	5	face	id4	a2	2.45	same
235.14	5	face	id4	a1	2.47	same
240.14	5	face	id3	a2	2.27	different
245.14	5	face	id4	a3	2.28	different
250.14	5	face	id1	a5	2.7	different
255.14	5	face	id2	a3	2.06	different
260.14	5	face	id3	a1	2.22	different
265.15	5	face	id1	a3	n/a	n/a
270.15	5	face	id4	a5	2.07	different
275.15	5	face	id3	a5	2.06	different
280.15	5	face	id3	a3	2.11	same
285.15	5	face	id4	a4	2.06	different
290.15	5	face	id2	a5	2.1	different
295.15	5	face	id1	a4	2.07	different
300.15	5	face	id2	a1	2.26	different
305.15	5	face	id3	a4	2.94	different
310.15	5	face	id1	a1	2.86	different
315.15	5	face	id1	a2	2.6	same
320.15	5	face	id2	a4	2.57	different
325.13	5	fixation	n/a	n/a	n/a	n/a
330.15	5	face	id2	a2	2.06	same
