onset	duration	stim_type	identity	orientation	reaction_time	response
15.05	5	face	id1	a5	n/a	n/a
20.05	5	face	id1	a5	2.24	same
25.06	5	face	id4	a5	2.35	different
30.06	5	face	id1	a1	2.17	different
35.06	5	face	id4	a2	2.44	different
40.06	5	face	id3	a2	2.65	different
45.07	5	face	id2	a5	2.19	different
50.07	5	face	id1	a2	2.34	different
55.07	5	face	id3	a1	2.36	different
60.07	5	face	id1	a3	2.62	different
65.07	5	face	id2	a1	2.5	different
70.07	5	face	id1	a4	2.13	same
75.07	5	face	id3	a3	2.18	different
80.07	5	face	id4	a4	2.47	different
85.07	5	face	id4	a3	2.34	same
90.08	5	face	id4	a1	2.36	same
95.08	5	face	id2	a3	2.51	different
100.08	5	face	id3	a4	2.44	different
105.08	5	face	id2	a4	2.08	different
110.08	5	face	id2	a2	2.16	same
115.05	5	fixation	n/a	n/a	n/a	n/a
120.08	5	face	id3	a5	2.36	different
125.08	5	face	id3	a5	2.52	same
130.09	5	face	id4	a2	2.51	different
135.09	5	face	id1	a5	2.16	different
140.09	5	face	id1	a2	2.2	same
145.09	5	face	id1	a1	2.18	same
150.09	5	face	id2	a5	2.19	different
155.09	5	face	id4	a4	2.39	different
160.1	5	face	id3	a1	2.23	different
165.1	5	face	id4	a1	2.15	different
170.1	5	face	id4	a5	2.1	same
175.1	5	face	id3	a4	2.05	different
180.1	5	face	id2	a2	2.31	different
185.1	5	face	id1	a3	2.16	different
190.11	5	face	id3	a2	2.13	different
195.11	5	face	id3	a3	1.96	same
200.11	5	face	id4	a3	2.34	different
205.11	5	face	id2	a3	2.34	different
210.11	5	face	id2	a4	2.55	same
215.11	5	face	id2	a1	2.33	same
220.08	5	fixation	n/a	n/a	n/a	n/a
225.11	5	face	id1	a4	2.01	different
230.11	5	face	id1	a4	2.11	same
235.11	5	face	id2	a3	1.95	different
240.11	5	face	id2	a5	2.45	same
245.11	5	face	id4	a1	2.27	different
250.11	5	face	id1	a2	2.57	different
255.11	5	face	id2	a1	2.19	different
260.12	5	face	id4	a3	2.36	different
265.13	5	face	id3	a1	3.24	different
270.13	5	face	id2	a2	2.22	different
275.13	5	face	id4	a5	2.5	different
280.13	5	face	id3	a2	2.34	different
285.13	5	face	id1	a1	2.15	different
290.13	5	face	id3	a4	2.76	different
295.13	5	face	id1	a5	2.67	different
300.13	5	face	id4	a2	2.3	different
305.13	5	face	id4	a4	2.08	same
310.13	5	face	id3	a5	2.16	different
315.13	5	face	id2	a4	1.95	different
320.13	5	face	id1	a3	2.25	different
325.11	5	fixation	n/a	n/a	n/a	n/a
330.14	5	face	id3	a3	2.11	different
