onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id2	a2	n/a	n/a
20.07	5	face	id2	a2	2.14	same
25.05	5	fixation	n/a	n/a	n/a	n/a
30.09	5	face	id1	a1	2.08	different
35.09	5	face	id2	a5	2.26	different
40.09	5	face	id3	a4	2.12	different
45.09	5	face	id4	a3	2.09	different
50.09	5	face	id4	a5	2.32	same
55.09	5	face	id2	a1	2.11	different
60.09	5	face	id3	a5	2.16	different
65.09	5	face	id1	a3	2.29	different
70.09	5	face	id4	a1	2.17	different
75.09	5	face	id1	a2	2.15	different
80.09	5	face	id4	a2	2.16	different
85.1	5	face	id1	a4	2.12	different
90.1	5	face	id3	a1	2.17	different
95.1	5	face	id1	a5	2.12	different
100.1	5	face	id3	a3	2.31	same
105.1	5	face	id2	a3	2.13	different
110.1	5	face	id2	a4	2.09	same
115.1	5	face	id4	a4	2.15	different
120.1	5	face	id3	a2	2.24	different
125.1	5	face	id3	a2	2.02	same
130.1	5	face	id1	a5	2.13	different
135.1	5	face	id3	a5	2.21	different
140.12	5	face	id3	a3	2.02	same
145.08	5	fixation	n/a	n/a	n/a	n/a
150.12	5	face	id1	a3	2.25	different
155.12	5	face	id2	a3	2.07	different
160.12	5	face	id1	a1	2.14	different
165.12	5	face	id4	a1	2.16	different
170.12	5	face	id2	a4	2.18	different
175.12	5	face	id2	a5	2.1	same
180.12	5	face	id1	a2	2.21	different
185.12	5	face	id4	a4	2.23	different
190.13	5	face	id3	a4	2.42	different
195.13	5	face	id1	a4	2.25	different
200.13	5	face	id2	a2	2.12	different
205.13	5	face	id4	a3	2.12	different
210.13	5	face	id3	a1	2.19	different
215.13	5	face	id2	a1	2.08	different
220.13	5	face	id4	a5	2.15	different
225.13	5	face	id4	a2	2.08	different
230.13	5	face	id4	a2	2.13	same
235.11	5	fixation	n/a	n/a	n/a	n/a
240.13	5	face	id3	a5	2.19	different
245.15	5	face	id1	a5	2.11	different
250.15	5	face	id1	a1	2.16	same
255.15	5	face	id1	a3	2.18	same
260.15	5	face	id3	a3	2.14	different
265.15	5	face	id2	a5	2.19	different
270.15	5	face	id4	a1	2.1	different
275.15	5	face	id2	a3	2.07	different
280.15	5	face	id3	a4	2.39	different
285.15	5	face	id1	a2	2.19	different
290.15	5	face	id2	a4	2.07	different
295.15	5	face	id4	a3	2.13	different
300.16	5	face	id1	a4	n/a	n/a
305.16	5	face	id4	a4	2.1	different
310.16	5	face	id4	a5	2.2	same
315.16	5	face	id3	a2	2.37	different
320.16	5	face	id2	a2	2.24	different
325.16	5	face	id2	a1	2.14	same
330.16	5	face	id3	a1	2.2	different
