onset	duration	stim_type	identity	orientation	reaction_time	response
15.06	5	face	id1	a5	n/a	n/a
20.08	5	face	id1	a5	2.1	same
25.08	5	face	id4	a5	1.99	different
30.07	5	face	id1	a1	2.08	different
35.07	5	face	id4	a2	2.0	different
40.07	5	face	id3	a2	2.05	different
45.07	5	face	id2	a5	2.29	different
50.07	5	face	id1	a2	2.14	different
55.08	5	face	id3	a1	2.02	different
60.08	5	face	id1	a3	2.18	different
65.08	5	face	id2	a1	2.19	different
70.08	5	face	id1	a4	2.11	different
75.08	5	face	id3	a3	2.47	different
80.08	5	face	id4	a4	2.4	different
85.09	5	face	id4	a3	2.1	same
90.09	5	face	id4	a1	2.03	same
95.09	5	face	id2	a3	2.1	different
100.09	5	face	id3	a4	2.06	different
105.09	5	face	id2	a4	2.53	different
110.08	5	face	id2	a2	2.16	same
115.06	5	fixation	n/a	n/a	n/a	n/a
120.1	5	face	id3	a5	2.34	different
125.1	5	face	id3	a5	2.09	same
130.1	5	face	id4	a2	2.12	different
135.09	5	face	id1	a5	n/a	n/a
140.09	5	face	id1	a2	2.13	same
145.11	5	face	id1	a1	2.24	same
150.11	5	face	id2	a5	2.01	different
155.11	5	face	id4	a4	2.0	different
160.1	5	face	id3	a1	2.11	different
165.1	5	face	id4	a1	2.12	same
170.1	5	face	id4	a5	2.18	same
175.12	5	face	id3	a4	2.05	different
180.12	5	face	id2	a2	2.16	different
185.11	5	face	id1	a3	2.07	different
190.11	5	face	id3	a2	2.12	different
195.11	5	face	id3	a3	2.13	same
200.11	5	face	id4	a3	2.11	different
205.13	5	face	id2	a3	2.09	different
210.12	5	face	id2	a4	2.12	same
215.12	5	face	id2	a1	2.16	same
220.09	5	fixation	n/a	n/a	n/a	n/a
225.12	5	face	id1	a4	1.99	different
230.12	5	face	id1	a4	1.99	same
235.12	5	face	id2	a3	2.07	different
240.13	5	face	id2	a5	2.03	same
245.13	5	face	id4	a1	2.16	different
250.13	5	face	id1	a2	2.05	different
255.13	5	face	id2	a1	2.13	same
260.13	5	face	id4	a3	1.93	different
265.13	5	face	id3	a1	2.2	different
270.14	5	face	id2	a2	2.2	different
275.14	5	face	id4	a5	2.21	different
280.14	5	face	id3	a2	2.17	different
285.14	5	face	id1	a1	2.17	different
290.14	5	face	id3	a4	2.08	different
295.13	5	face	id1	a5	2.46	same
300.13	5	face	id4	a2	2.16	different
305.15	5	face	id4	a4	2.13	same
310.15	5	face	id3	a5	2.21	different
315.15	5	face	id2	a4	2.28	different
320.14	5	face	id1	a3	2.23	different
325.11	5	fixation	n/a	n/a	n/a	n/a
330.14	5	face	id3	a3	2.05	different
