onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id2	a2	n/a	n/a
20.07	5	face	id2	a2	2.54	same
25.07	5	face	id4	a3	3.56	different
30.07	5	face	id1	a4	2.25	different
35.07	5	face	id2	a5	2.08	different
40.08	5	face	id1	a3	2.12	different
45.08	5	face	id3	a3	2.03	different
50.08	5	face	id3	a5	2.26	same
55.08	5	face	id4	a2	2.13	different
60.08	5	face	id3	a2	2.33	different
65.07	5	face	id3	a4	2.03	same
70.09	5	face	id4	a5	2.15	different
75.09	5	face	id1	a5	2.05	different
80.09	5	face	id2	a4	2.08	different
85.09	5	face	id1	a1	2.09	different
90.08	5	face	id3	a1	2.15	different
95.08	5	face	id4	a4	2.23	different
100.08	5	face	id4	a1	2.03	same
105.1	5	face	id2	a3	2.3	different
110.1	5	face	id2	a1	2.09	same
115.06	5	fixation	n/a	n/a	n/a	n/a
120.09	5	face	id1	a2	2.49	different
125.09	5	face	id1	a2	2.2	same
130.11	5	face	id1	a4	2.13	same
135.11	5	face	id3	a5	2.15	different
140.1	5	face	id4	a3	2.16	different
145.1	5	face	id3	a2	2.34	different
150.1	5	face	id4	a2	2.33	different
155.1	5	face	id2	a4	2.26	different
160.12	5	face	id3	a4	2.27	different
165.08	5	fixation	n/a	n/a	n/a	n/a
170.11	5	face	id2	a3	2.58	different
175.11	5	face	id1	a1	2.1	different
180.11	5	face	id2	a1	2.3	different
185.13	5	face	id3	a3	2.16	different
190.12	5	face	id2	a5	2.17	different
195.12	5	face	id4	a5	2.18	different
200.12	5	face	id1	a3	2.29	different
205.12	5	face	id4	a4	2.21	different
210.12	5	face	id2	a2	2.11	different
215.13	5	face	id4	a1	2.21	different
220.13	5	face	id3	a1	2.19	different
225.13	5	face	id1	a5	2.28	different
230.13	5	face	id1	a5	2.06	same
235.13	5	face	id3	a2	2.12	different
240.13	5	face	id1	a1	2.14	different
245.14	5	face	id2	a5	2.26	different
250.14	5	face	id3	a3	2.07	different
255.14	5	face	id4	a2	2.0	different
260.14	5	face	id2	a3	2.23	different
265.14	5	face	id1	a4	2.57	different
270.14	5	face	id4	a5	2.66	different
275.13	5	face	id4	a3	2.16	same
280.15	5	face	id2	a2	2.32	different
285.15	5	face	id3	a4	2.2	different
290.15	5	face	id2	a1	2.38	different
295.15	5	face	id4	a4	2.28	different
300.14	5	face	id1	a3	2.48	different
305.14	5	face	id3	a1	2.32	different
310.16	5	face	id3	a5	2.1	same
315.16	5	face	id4	a1	2.67	different
320.16	5	face	id2	a4	2.26	different
325.15	5	face	id1	a2	2.28	different
330.12	5	fixation	n/a	n/a	n/a	n/a
