onset	duration	stim_type	identity	orientation	reaction_time	response
15.03	5	fixation	n/a	n/a	n/a	n/a
20.03	5	fixation	n/a	n/a	n/a	n/a
25.07	5	face	id1	a2	n/a	n/a
30.07	5	face	id1	a4	2.04	same
35.07	5	face	id3	a2	2.15	different
40.07	5	face	id2	a3	1.87	different
45.06	5	face	id4	a4	2.58	different
50.08	5	face	id2	a2	2.06	different
55.08	5	face	id3	a3	2.26	different
60.08	5	face	id4	a5	2.27	different
65.08	5	face	id3	a4	2.14	different
70.07	5	face	id4	a3	2.11	different
75.07	5	face	id3	a5	2.16	different
80.09	5	face	id1	a1	2.49	different
85.09	5	face	id2	a1	2.05	different
90.09	5	face	id1	a3	2.22	different
95.08	5	face	id3	a1	2.39	different
100.08	5	face	id4	a2	2.32	different
105.08	5	face	id2	a4	2.11	different
110.1	5	face	id1	a5	2.16	different
115.1	5	face	id2	a5	2.17	different
120.09	5	face	id4	a1	2.95	different
125.09	5	face	id4	a1	2.19	same
130.09	5	face	id4	a4	2.13	same
135.09	5	face	id2	a1	2.53	different
140.09	5	face	id3	a4	3.12	different
145.1	5	face	id4	a2	2.25	different
150.1	5	face	id2	a2	2.4	different
155.07	5	fixation	n/a	n/a	n/a	n/a
160.1	5	face	id3	a5	2.17	different
165.12	5	face	id1	a3	2.39	different
170.11	5	face	id2	a3	2.44	different
175.11	5	face	id3	a2	2.25	different
180.11	5	face	id4	a3	3.42	different
185.11	5	face	id1	a2	2.08	different
190.11	5	face	id2	a4	2.49	different
195.12	5	face	id1	a1	2.32	different
200.12	5	face	id4	a5	2.17	different
205.12	5	face	id1	a4	3.1	different
210.12	5	face	id3	a3	2.13	different
215.12	5	face	id2	a5	2.67	different
220.12	5	face	id3	a1	n/a	n/a
225.13	5	face	id1	a5	2.1	different
230.13	5	face	id1	a5	2.16	same
235.13	5	face	id4	a3	2.46	different
240.13	5	face	id2	a1	2.61	different
245.13	5	face	id1	a4	n/a	n/a
250.12	5	face	id2	a4	2.09	same
255.14	5	face	id4	a4	2.08	different
260.14	5	face	id4	a5	2.15	same
265.14	5	face	id3	a5	2.21	different
270.14	5	face	id3	a1	2.09	same
275.13	5	face	id3	a2	2.39	same
280.13	5	face	id3	a4	n/a	n/a
285.11	5	fixation	n/a	n/a	n/a	n/a
290.15	5	face	id4	a1	2.16	different
295.15	5	face	id2	a3	2.03	different
300.14	5	face	id1	a1	2.23	different
305.14	5	face	id4	a2	2.7	different
310.14	5	face	id1	a3	2.33	different
315.16	5	face	id3	a3	1.92	different
320.16	5	face	id2	a2	2.05	different
325.15	5	face	id2	a5	2.14	same
330.15	5	face	id1	a2	n/a	n/a
