onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id2	a2	n/a	n/a
20.08	5	face	id2	a2	1.81	same
25.08	5	face	id2	a3	1.8	same
30.08	5	face	id2	a1	1.86	same
35.08	5	face	id3	a5	1.78	different
40.08	5	face	id1	a4	1.79	different
45.08	5	face	id4	a1	1.84	different
50.08	5	face	id1	a2	1.82	different
55.08	5	face	id3	a2	1.86	different
60.08	5	face	id2	a4	1.79	different
65.08	5	face	id4	a3	1.75	different
70.08	5	face	id4	a2	2.05	same
75.08	5	face	id3	a3	1.9	different
80.09	5	face	id1	a1	1.86	different
85.09	5	face	id3	a4	1.86	different
90.09	5	face	id3	a1	1.89	same
95.09	5	face	id1	a3	1.97	different
100.09	5	face	id4	a4	1.79	different
105.09	5	face	id1	a5	1.76	different
110.09	5	face	id4	a5	1.93	different
115.07	5	fixation	n/a	n/a	n/a	n/a
120.09	5	face	id2	a5	1.8	different
125.11	5	face	id2	a5	1.75	same
130.11	5	face	id2	a1	1.91	same
135.11	5	face	id1	a2	2.05	different
140.11	5	face	id2	a3	1.84	different
145.11	5	face	id2	a4	1.82	same
150.11	5	face	id3	a2	1.82	different
155.11	5	face	id1	a1	1.88	different
160.11	5	face	id4	a3	1.86	different
165.08	5	fixation	n/a	n/a	n/a	n/a
170.11	5	face	id1	a5	1.82	different
175.11	5	face	id3	a4	1.75	different
180.11	5	face	id4	a5	1.87	different
185.12	5	face	id4	a1	1.91	same
190.12	5	face	id3	a5	1.8	different
195.12	5	face	id4	a2	1.88	different
200.12	5	face	id1	a4	1.91	different
205.12	5	face	id1	a3	1.83	same
210.12	5	face	id2	a2	1.95	different
215.12	5	face	id4	a4	1.8	different
220.12	5	face	id3	a1	1.93	different
225.12	5	face	id3	a3	1.88	same
230.12	5	face	id3	a3	1.89	same
235.12	5	face	id2	a4	2.05	different
240.14	5	face	id3	a4	1.79	different
245.14	5	face	id3	a5	1.83	same
250.14	5	face	id4	a1	1.93	different
255.14	5	face	id3	a2	1.87	different
260.14	5	face	id1	a5	1.96	different
265.14	5	face	id2	a1	2.06	different
270.14	5	face	id4	a2	1.84	different
275.14	5	face	id2	a3	1.93	different
280.14	5	face	id2	a2	1.97	same
285.14	5	face	id4	a3	1.94	different
290.14	5	face	id4	a5	1.78	same
295.14	5	face	id1	a3	1.91	different
300.14	5	face	id1	a4	1.8	same
305.15	5	face	id3	a1	1.9	different
310.15	5	face	id1	a2	1.82	different
315.15	5	face	id4	a4	1.96	different
320.15	5	face	id1	a1	1.75	different
325.15	5	face	id2	a5	1.85	different
330.12	5	fixation	n/a	n/a	n/a	n/a
