onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id3	a3	n/a	n/a
20.07	5	face	id3	a3	2.16	same
25.08	5	face	id4	a3	2.09	different
30.08	5	face	id1	a3	2.12	different
35.08	5	face	id2	a2	2.25	different
40.08	5	face	id1	a1	2.15	different
45.08	5	face	id4	a5	2.17	different
50.08	5	face	id4	a4	2.23	same
55.08	5	face	id1	a5	2.18	different
60.06	5	fixation	n/a	n/a	n/a	n/a
65.08	5	face	id3	a1	2.09	different
70.1	5	face	id2	a5	2.32	different
75.1	5	face	id4	a2	2.2	different
80.1	5	face	id1	a2	2.15	different
85.1	5	face	id3	a4	1.75	different
90.1	5	face	id2	a3	1.83	different
95.1	5	face	id1	a4	2.1	different
100.1	5	face	id2	a4	2.13	different
105.1	5	face	id3	a2	2.19	different
110.1	5	face	id4	a1	2.23	different
115.1	5	face	id2	a1	2.18	different
120.1	5	face	id3	a5	2.22	different
125.1	5	face	id3	a5	2.35	same
130.1	5	face	id3	a3	2.33	same
135.1	5	face	id1	a3	2.13	different
140.11	5	face	id4	a1	2.14	different
145.11	5	face	id1	a2	2.12	different
150.11	5	face	id2	a5	2.39	different
155.11	5	face	id4	a4	2.05	different
160.11	5	face	id2	a4	2.13	different
165.11	5	face	id4	a5	2.28	different
170.12	5	face	id2	a3	2.22	different
175.12	5	face	id3	a4	2.17	different
180.12	5	face	id2	a1	2.18	different
185.12	5	face	id2	a2	2.25	same
190.12	5	face	id4	a3	2.26	different
195.12	5	face	id3	a2	2.27	different
200.12	5	face	id4	a2	2.28	different
205.13	5	face	id1	a5	2.12	different
210.13	5	face	id1	a1	2.32	same
215.13	5	face	id3	a1	2.14	different
220.1	5	fixation	n/a	n/a	n/a	n/a
225.13	5	face	id1	a4	2.1	different
230.13	5	face	id1	a4	2.21	same
235.13	5	face	id1	a3	2.13	same
240.13	5	face	id1	a2	2.18	same
245.15	5	face	id4	a1	2.2	different
250.15	5	face	id4	a4	2.25	same
255.15	5	face	id2	a2	2.18	different
260.15	5	face	id2	a4	2.09	same
265.15	5	face	id2	a3	2.18	same
270.15	5	face	id2	a5	2.27	same
275.15	5	face	id4	a3	2.07	different
280.15	5	face	id3	a5	2.26	different
285.15	5	face	id3	a1	2.07	same
290.15	5	face	id1	a1	1.85	different
295.15	5	face	id1	a5	2.24	same
300.15	5	face	id2	a1	2.09	different
305.15	5	face	id4	a2	2.16	different
310.15	5	face	id3	a3	2.13	different
315.16	5	face	id3	a2	2.23	same
320.16	5	face	id4	a5	2.03	different
325.13	5	fixation	n/a	n/a	n/a	n/a
330.16	5	face	id3	a4	2.09	different
