onset	duration	stim_type	identity	orientation	reaction_time	response
15.05	5	fixation	n/a	n/a	n/a	n/a
20.05	5	fixation	n/a	n/a	n/a	n/a
25.1	5	face	id1	a2	n/a	n/a
30.1	5	face	id1	a4	2.29	same
35.1	5	face	id3	a2	2.29	different
40.1	5	face	id2	a3	2.27	different
45.1	5	face	id4	a4	2.17	different
50.1	5	face	id2	a2	2.24	different
55.1	5	face	id3	a3	2.06	different
60.1	5	face	id4	a5	2.23	different
65.1	5	face	id3	a4	2.13	different
70.12	5	face	id4	a3	2.1	different
75.12	5	face	id3	a5	2.3	different
80.12	5	face	id1	a1	2.19	different
85.12	5	face	id2	a1	2.31	different
90.12	5	face	id1	a3	2.16	different
95.12	5	face	id3	a1	2.46	different
100.12	5	face	id4	a2	2.27	different
105.12	5	face	id2	a4	2.28	different
110.12	5	face	id1	a5	2.36	different
115.12	5	face	id2	a5	2.13	different
120.12	5	face	id4	a1	2.3	different
125.12	5	face	id4	a1	2.23	same
130.13	5	face	id4	a4	2.14	same
135.12	5	face	id2	a1	2.13	different
140.13	5	face	id3	a4	2.24	different
145.13	5	face	id4	a2	2.25	different
150.13	5	face	id2	a2	2.26	different
155.1	5	fixation	n/a	n/a	n/a	n/a
160.14	5	face	id3	a5	2.24	different
165.14	5	face	id1	a3	2.3	different
170.14	5	face	id2	a3	2.25	different
175.14	5	face	id3	a2	2.26	different
180.14	5	face	id4	a3	2.07	different
185.14	5	face	id1	a2	2.23	different
190.15	5	face	id2	a4	2.34	different
195.15	5	face	id1	a1	2.13	different
200.15	5	face	id4	a5	2.26	different
205.15	5	face	id1	a4	2.24	different
210.15	5	face	id3	a3	2.06	different
215.15	5	face	id2	a5	2.16	different
220.15	5	face	id3	a1	2.36	different
225.15	5	face	id1	a5	2.12	different
230.15	5	face	id1	a5	2.18	same
235.15	5	face	id4	a3	2.2	different
240.15	5	face	id2	a1	2.22	different
245.15	5	face	id1	a4	2.29	different
250.15	5	face	id2	a4	2.22	different
255.17	5	face	id4	a4	2.18	different
260.17	5	face	id4	a5	2.19	same
265.17	5	face	id3	a5	2.12	different
270.17	5	face	id3	a1	2.11	same
275.17	5	face	id3	a2	2.12	same
280.17	5	face	id3	a4	2.38	same
285.14	5	fixation	n/a	n/a	n/a	n/a
290.17	5	face	id4	a1	2.09	different
295.17	5	face	id2	a3	2.18	different
300.18	5	face	id1	a1	2.19	different
305.18	5	face	id4	a2	2.22	different
310.18	5	face	id1	a3	2.35	different
315.18	5	face	id3	a3	2.14	different
320.18	5	face	id2	a2	2.19	different
325.18	5	face	id2	a5	2.15	same
330.18	5	face	id1	a2	2.08	different
