onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id1	a2	n/a	n/a
20.07	5	face	id1	a2	2.13	same
25.09	5	face	id2	a5	2.22	different
30.09	5	face	id2	a2	2.0	same
35.08	5	face	id3	a3	2.18	different
40.08	5	face	id1	a3	2.04	different
45.08	5	face	id4	a2	2.05	different
50.08	5	face	id1	a1	2.1	different
55.09	5	face	id2	a3	2.03	different
60.09	5	face	id4	a1	2.17	different
65.06	5	fixation	n/a	n/a	n/a	n/a
70.09	5	face	id3	a4	1.81	different
75.09	5	face	id3	a2	1.92	same
80.09	5	face	id3	a1	2.06	same
85.1	5	face	id3	a5	2.08	same
90.1	5	face	id4	a5	2.09	different
95.1	5	face	id4	a4	2.07	same
100.1	5	face	id2	a4	2.27	different
105.1	5	face	id1	a4	2.09	different
110.1	5	face	id2	a1	2.21	different
115.11	5	face	id4	a3	2.15	different
120.11	5	face	id1	a5	2.12	different
125.11	5	face	id1	a5	2.22	same
130.11	5	face	id3	a1	2.04	different
135.11	5	face	id2	a5	2.06	different
140.11	5	face	id3	a3	2.16	different
145.1	5	face	id1	a4	2.12	different
150.12	5	face	id4	a5	2.06	different
155.12	5	face	id1	a1	2.03	different
160.12	5	face	id2	a4	1.99	different
165.11	5	face	id1	a2	2.03	different
170.11	5	face	id4	a3	2.08	different
175.11	5	face	id3	a2	2.08	different
180.11	5	face	id2	a3	2.12	different
185.13	5	face	id1	a3	2.07	different
190.12	5	face	id3	a5	2.22	different
195.09	5	fixation	n/a	n/a	n/a	n/a
200.12	5	face	id2	a2	2.22	different
205.12	5	face	id4	a2	2.16	different
210.14	5	face	id3	a4	2.07	different
215.13	5	face	id2	a1	2.22	different
220.13	5	face	id4	a4	2.13	different
225.13	5	face	id4	a1	2.22	same
230.13	5	face	id4	a1	2.19	same
235.13	5	face	id2	a5	2.19	different
240.13	5	face	id1	a5	2.23	different
245.14	5	face	id2	a4	2.04	different
250.14	5	face	id4	a2	2.2	different
255.14	5	face	id3	a1	2.12	different
260.14	5	face	id1	a3	2.09	different
265.14	5	face	id2	a1	2.0	different
270.14	5	face	id1	a1	2.11	different
275.15	5	face	id3	a5	2.38	different
280.15	5	face	id4	a3	2.15	different
285.15	5	face	id3	a4	2.12	different
290.15	5	face	id4	a5	2.09	different
295.15	5	face	id3	a3	2.05	different
300.14	5	face	id2	a2	2.12	different
305.14	5	face	id4	a4	2.08	different
310.16	5	face	id2	a3	2.18	different
315.16	5	face	id3	a2	1.97	different
320.16	5	face	id1	a4	2.03	different
325.15	5	face	id1	a2	2.02	same
330.12	5	fixation	n/a	n/a	n/a	n/a
