onset	duration	stim_type	identity	orientation	reaction_time	response
15.03	5	fixation	n/a	n/a	n/a	n/a
20.03	5	fixation	n/a	n/a	n/a	n/a
25.07	5	face	id3	a5	n/a	n/a
30.07	5	face	id1	a3	1.74	different
35.07	5	face	id4	a2	1.84	different
40.07	5	face	id4	a3	1.81	same
45.07	5	face	id4	a1	1.93	same
50.07	5	face	id2	a2	1.9	different
55.07	5	face	id1	a5	2.04	different
60.07	5	face	id2	a1	1.9	different
65.07	5	face	id1	a1	1.98	different
70.07	5	face	id3	a4	1.93	different
75.07	5	face	id2	a5	1.93	different
80.07	5	face	id2	a4	1.93	same
85.07	5	face	id1	a4	1.89	different
90.08	5	face	id4	a4	1.88	different
95.08	5	face	id3	a1	1.92	different
100.08	5	face	id4	a5	2.51	same
105.08	5	face	id3	a2	1.89	different
110.08	5	face	id2	a3	1.89	different
115.08	5	face	id1	a2	1.75	different
120.08	5	face	id3	a3	1.87	different
125.08	5	face	id3	a3	1.75	same
130.08	5	face	id4	a1	1.89	different
135.08	5	face	id1	a4	2.07	different
140.08	5	face	id1	a1	1.81	same
145.1	5	face	id4	a5	1.85	different
150.1	5	face	id2	a2	1.84	different
155.06	5	fixation	n/a	n/a	n/a	n/a
160.1	5	face	id2	a5	1.74	same
165.1	5	face	id4	a4	1.98	different
170.1	5	face	id4	a3	1.79	same
175.1	5	face	id4	a2	1.83	same
180.1	5	face	id3	a4	1.75	different
185.1	5	face	id3	a5	1.91	same
190.1	5	face	id3	a2	1.89	same
195.1	5	face	id2	a4	1.85	different
200.1	5	face	id2	a1	1.84	same
205.1	5	face	id1	a3	2.03	different
210.11	5	face	id1	a5	1.93	same
215.11	5	face	id1	a2	2.01	same
220.11	5	face	id3	a1	1.91	different
225.11	5	face	id2	a3	1.93	different
230.11	5	face	id2	a3	1.79	same
235.11	5	face	id3	a4	2.2	different
240.11	5	face	id1	a4	2.18	different
245.11	5	face	id1	a3	1.76	same
250.11	5	face	id3	a2	2.01	different
255.11	5	face	id4	a1	2.0	different
260.11	5	face	id2	a1	1.78	different
265.11	5	face	id2	a5	1.82	same
270.13	5	face	id3	a1	1.95	different
275.13	5	face	id4	a2	1.85	different
280.13	5	face	id1	a1	1.86	different
285.1	5	fixation	n/a	n/a	n/a	n/a
290.13	5	face	id3	a3	1.75	different
295.13	5	face	id4	a3	1.84	different
300.13	5	face	id2	a4	1.92	different
305.13	5	face	id4	a5	1.81	different
310.13	5	face	id4	a4	1.75	same
315.13	5	face	id1	a5	1.91	different
320.13	5	face	id2	a2	1.94	different
325.13	5	face	id1	a2	1.92	different
330.14	5	face	id3	a5	2.0	different
