onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id4	a1	n/a	n/a
20.07	5	face	id4	a1	1.85	same
25.07	5	face	id2	a1	1.89	different
30.07	5	face	id3	a5	1.92	different
35.07	5	face	id3	a1	1.9	same
40.08	5	face	id4	a4	1.86	different
45.07	5	face	id3	a4	1.86	different
50.07	5	face	id4	a3	1.78	different
55.07	5	face	id2	a5	1.8	different
60.07	5	face	id2	a2	1.79	same
65.07	5	face	id3	a2	1.78	different
70.08	5	face	id4	a5	2.33	different
75.09	5	face	id1	a3	1.79	different
80.09	5	face	id3	a3	1.83	different
85.09	5	face	id1	a4	1.97	different
90.09	5	face	id1	a2	1.94	same
95.09	5	face	id2	a3	2.02	different
100.09	5	face	id1	a1	1.92	different
105.09	5	face	id2	a4	1.93	same
110.09	5	face	id1	a5	2.22	different
115.07	5	fixation	n/a	n/a	n/a	n/a
120.1	5	face	id4	a2	1.99	different
125.1	5	face	id4	a2	1.86	same
130.1	5	face	id3	a5	2.1	different
135.1	5	face	id4	a3	2.01	different
140.1	5	face	id2	a1	2.02	different
145.1	5	face	id2	a2	1.95	same
150.1	5	face	id2	a5	1.96	same
155.1	5	face	id3	a3	2.0	different
160.11	5	face	id3	a2	1.97	same
165.08	5	fixation	n/a	n/a	n/a	n/a
170.11	5	face	id2	a4	1.95	different
175.11	5	face	id1	a4	2.07	different
180.12	5	face	id1	a5	1.95	same
185.12	5	face	id3	a4	1.88	different
190.13	5	face	id3	a1	1.95	same
195.13	5	face	id4	a5	1.94	different
200.13	5	face	id4	a4	1.95	same
205.14	5	face	id2	a3	2.05	different
210.14	5	face	id4	a1	2.12	different
215.14	5	face	id1	a1	2.0	different
220.14	5	face	id1	a2	1.97	same
225.14	5	face	id1	a3	2.09	same
230.14	5	face	id1	a3	1.76	same
235.14	5	face	id2	a2	1.97	different
240.14	5	face	id1	a4	1.99	different
245.14	5	face	id3	a1	2.12	different
250.14	5	face	id3	a4	1.82	same
255.14	5	face	id2	a5	1.9	different
260.14	5	face	id2	a4	1.85	same
265.16	5	face	id3	a5	1.98	different
270.16	5	face	id4	a5	1.96	different
275.16	5	face	id2	a1	2.02	different
280.16	5	face	id4	a1	1.94	same
285.16	5	face	id3	a2	2.51	different
290.16	5	face	id1	a5	1.94	different
295.16	5	face	id2	a3	1.91	different
300.16	5	face	id4	a4	1.91	different
305.16	5	face	id1	a2	1.85	different
310.16	5	face	id4	a3	1.98	different
315.16	5	face	id1	a1	2.81	different
320.16	5	face	id3	a3	1.92	different
325.16	5	face	id4	a2	1.84	different
330.14	5	fixation	n/a	n/a	n/a	n/a
