onset	duration	stim_type	identity	orientation	reaction_time	response
15.09	5	face	id1	a2	n/a	n/a
20.08	5	face	id1	a2	1.95	same
25.09	5	face	id4	a2	2.01	different
30.09	5	face	id3	a1	1.84	different
35.09	5	face	id4	a1	2.12	different
40.09	5	face	id3	a3	1.96	different
45.09	5	face	id4	a4	2.02	different
50.09	5	face	id3	a4	1.96	different
55.09	5	face	id2	a1	1.81	different
60.07	5	fixation	n/a	n/a	n/a	n/a
65.09	5	face	id3	a2	1.78	different
70.09	5	face	id2	a5	1.94	different
75.1	5	face	id1	a3	2.19	different
80.11	5	face	id2	a4	1.96	different
85.11	5	face	id4	a5	1.99	different
90.11	5	face	id2	a3	1.82	different
95.11	5	face	id4	a3	2.01	different
100.11	5	face	id1	a4	1.93	different
105.11	5	face	id1	a5	1.93	same
110.11	5	face	id2	a2	1.97	different
115.11	5	face	id1	a1	1.97	different
120.11	5	face	id3	a5	2.08	different
125.11	5	face	id3	a5	2.04	same
130.11	5	face	id1	a2	1.98	different
135.11	5	face	id3	a1	1.93	different
140.12	5	face	id2	a2	2.01	different
145.12	5	face	id2	a4	1.85	same
150.12	5	face	id2	a5	1.97	same
155.12	5	face	id3	a4	1.96	different
160.12	5	face	id1	a4	1.76	different
165.12	5	face	id4	a4	1.81	different
170.12	5	face	id2	a3	1.97	different
175.12	5	face	id4	a5	2.05	different
180.12	5	face	id1	a1	1.96	different
185.12	5	face	id4	a1	2.1	different
190.12	5	face	id4	a2	1.91	same
195.12	5	face	id1	a5	1.93	different
200.12	5	face	id1	a3	1.84	same
205.14	5	face	id2	a1	2.0	different
210.12	5	face	id3	a3	1.86	different
215.14	5	face	id3	a2	2.0	same
220.1	5	fixation	n/a	n/a	n/a	n/a
225.14	5	face	id4	a3	1.88	different
230.14	5	face	id4	a3	1.92	same
235.14	5	face	id3	a1	1.82	different
240.15	5	face	id2	a4	1.75	different
245.15	5	face	id2	a2	1.94	same
250.15	5	face	id3	a4	1.98	different
255.15	5	face	id4	a1	1.88	different
260.15	5	face	id1	a4	1.8	different
265.15	5	face	id2	a3	1.8	different
270.15	5	face	id2	a5	1.85	same
275.15	5	face	id4	a2	1.88	different
280.15	5	face	id3	a5	1.9	different
285.15	5	face	id3	a2	1.75	same
290.16	5	face	id3	a3	2.02	same
295.15	5	face	id2	a1	1.96	different
300.15	5	face	id1	a1	1.75	different
305.17	5	face	id1	a3	1.83	same
310.17	5	face	id1	a2	1.98	same
315.17	5	face	id1	a5	1.8	same
320.17	5	face	id4	a4	1.98	different
325.14	5	fixation	n/a	n/a	n/a	n/a
330.17	5	face	id4	a5	1.79	same
