onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id3	a1	n/a	n/a
20.07	5	face	id3	a1	1.93	same
25.05	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id3	a3	2.0	same
35.09	5	face	id2	a3	1.92	different
40.09	5	face	id1	a2	2.04	different
45.09	5	face	id2	a5	1.95	different
50.09	5	face	id4	a3	1.97	different
55.09	5	face	id3	a4	2.0	different
60.09	5	face	id4	a4	2.01	different
65.09	5	face	id3	a2	1.94	different
70.09	5	face	id2	a4	1.9	different
75.09	5	face	id3	a5	1.97	different
80.09	5	face	id1	a5	2.21	different
85.09	5	face	id1	a1	1.94	same
90.09	5	face	id4	a5	2.91	different
95.1	5	face	id4	a1	2.0	same
100.1	5	face	id1	a4	2.01	different
105.1	5	face	id4	a2	1.88	different
110.1	5	face	id2	a1	1.9	different
115.11	5	face	id2	a2	2.01	same
120.11	5	face	id1	a3	1.78	different
125.11	5	face	id1	a3	1.85	same
130.08	5	fixation	n/a	n/a	n/a	n/a
135.11	5	face	id3	a5	1.99	different
140.11	5	face	id2	a3	1.96	different
145.11	5	face	id1	a1	1.82	different
150.11	5	face	id2	a5	1.8	different
155.11	5	face	id3	a2	1.94	different
160.11	5	face	id2	a1	1.76	different
165.11	5	face	id4	a4	1.96	different
170.12	5	face	id4	a1	1.88	same
175.12	5	face	id2	a4	2.04	different
180.12	5	face	id4	a5	2.0	different
185.12	5	face	id1	a5	2.09	different
190.12	5	face	id3	a4	2.01	different
195.12	5	face	id3	a3	1.84	same
200.12	5	face	id4	a2	1.76	different
205.12	5	face	id1	a4	1.84	different
210.12	5	face	id2	a2	1.75	different
215.12	5	face	id1	a2	1.81	different
220.12	5	face	id3	a1	1.95	different
225.14	5	face	id4	a3	1.74	different
230.14	5	face	id4	a3	1.75	same
235.11	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id4	a5	1.92	same
245.14	5	face	id2	a3	1.83	different
250.14	5	face	id3	a4	1.93	different
255.14	5	face	id2	a5	1.84	different
260.14	5	face	id4	a1	1.75	different
265.14	5	face	id1	a2	2.06	different
270.14	5	face	id4	a4	1.85	different
275.14	5	face	id4	a2	2.03	same
280.14	5	face	id2	a4	1.97	different
285.15	5	face	id1	a3	1.94	different
290.15	5	face	id1	a5	2.0	same
295.15	5	face	id2	a1	1.96	different
300.15	5	face	id3	a5	2.11	different
305.15	5	face	id2	a2	2.23	different
310.15	5	face	id1	a1	1.86	different
315.15	5	face	id3	a1	1.96	different
320.15	5	face	id3	a3	1.96	same
325.15	5	face	id1	a4	1.9	different
330.15	5	face	id3	a2	2.06	different
