onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id1	a2	n/a	n/a
20.07	5	face	id1	a2	2.17	same
25.05	5	fixation	n/a	n/a	n/a	n/a
30.07	5	face	id3	a4	2.2	different
35.09	5	face	id2	a4	2.04	different
40.09	5	face	id4	a2	2.26	different
45.09	5	face	id3	a1	2.18	different
50.09	5	face	id2	a1	2.05	different
55.09	5	face	id3	a2	2.05	different
60.09	5	face	id2	a3	2.19	different
65.09	5	face	id2	a2	2.08	same
70.09	5	face	id3	a3	2.02	different
75.09	5	face	id4	a3	2.23	different
80.09	5	face	id1	a3	2.07	different
85.09	5	face	id1	a4	2.14	same
90.1	5	face	id4	a5	2.44	different
95.1	5	face	id1	a1	2.34	different
100.1	5	face	id3	a5	2.38	different
105.1	5	face	id2	a5	2.16	different
110.1	5	face	id1	a5	2.01	different
115.1	5	face	id4	a1	2.18	different
120.1	5	face	id4	a4	2.15	same
125.1	5	face	id4	a4	2.2	same
130.08	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id4	a3	2.25	same
140.12	5	face	id2	a4	2.19	different
145.12	5	face	id1	a4	2.01	different
150.12	5	face	id3	a1	2.15	different
155.12	5	face	id2	a2	2.18	different
160.12	5	face	id1	a5	2.17	different
165.12	5	face	id2	a3	2.35	different
170.12	5	face	id1	a1	2.18	different
175.12	5	face	id3	a3	2.13	different
180.12	5	face	id4	a5	2.22	different
185.12	5	face	id1	a3	2.04	different
190.12	5	face	id3	a2	2.05	different
195.13	5	face	id3	a4	2.23	same
200.13	5	face	id2	a5	2.18	different
205.13	5	face	id3	a5	2.01	different
210.13	5	face	id4	a1	2.12	different
215.13	5	face	id4	a2	2.08	different
220.13	5	face	id1	a2	2.14	different
225.13	5	face	id2	a1	2.03	different
230.13	5	face	id2	a1	1.82	same
235.11	5	fixation	n/a	n/a	n/a	n/a
240.13	5	face	id4	a5	2.26	different
245.13	5	face	id2	a4	2.24	different
250.13	5	face	id3	a2	2.1	different
255.13	5	face	id3	a1	2.33	different
260.13	5	face	id1	a1	2.09	different
265.15	5	face	id4	a2	2.16	different
270.15	5	face	id2	a3	2.06	different
275.15	5	face	id2	a5	1.95	same
280.15	5	face	id3	a3	2.2	different
285.15	5	face	id4	a4	2.31	different
290.15	5	face	id1	a3	1.96	different
295.15	5	face	id1	a5	1.96	different
300.15	5	face	id4	a3	2.19	different
305.15	5	face	id4	a1	2.17	same
310.15	5	face	id1	a4	2.13	different
315.15	5	face	id1	a2	2.23	same
320.15	5	face	id3	a4	2.18	different
325.16	5	face	id3	a5	2.21	same
330.16	5	face	id2	a2	2.15	different
