onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id3	a2	n/a	n/a
20.08	5	face	id3	a2	2.16	same
25.05	5	fixation	n/a	n/a	n/a	n/a
30.08	5	face	id1	a3	2.11	different
35.09	5	face	id2	a3	2.4	different
40.09	5	face	id2	a1	2.4	different
45.09	5	face	id2	a5	2.13	same
50.09	5	face	id4	a2	2.2	different
55.09	5	face	id1	a2	2.24	different
60.09	5	face	id4	a5	2.02	different
65.09	5	face	id4	a3	2.17	same
70.09	5	face	id1	a4	2.26	different
75.09	5	face	id3	a3	2.13	different
80.09	5	face	id2	a2	1.94	different
85.09	5	face	id2	a4	2.0	same
90.11	5	face	id3	a1	2.1	different
95.11	5	face	id1	a5	2.07	different
100.11	5	face	id3	a5	2.03	same
105.11	5	face	id1	a1	2.36	different
110.11	5	face	id4	a4	2.06	different
115.11	5	face	id3	a4	2.08	different
120.11	5	face	id4	a1	2.01	different
125.11	5	face	id4	a1	2.11	same
130.08	5	fixation	n/a	n/a	n/a	n/a
135.11	5	face	id3	a1	2.24	different
140.11	5	face	id3	a2	2.21	same
145.11	5	face	id1	a1	2.15	different
150.11	5	face	id3	a3	2.05	different
155.12	5	face	id1	a5	2.1	different
160.12	5	face	id2	a4	1.97	different
165.12	5	face	id2	a3	2.78	same
170.12	5	face	id2	a2	2.28	same
175.12	5	face	id2	a1	2.24	same
180.12	5	face	id1	a3	2.16	different
185.12	5	face	id4	a3	2.62	different
190.12	5	face	id2	a5	2.33	different
195.12	5	face	id1	a2	2.34	different
200.12	5	face	id3	a4	2.22	different
205.12	5	face	id1	a4	2.29	different
210.12	5	face	id3	a5	2.14	different
215.14	5	face	id4	a2	2.56	different
220.14	5	face	id4	a5	2.06	same
225.14	5	face	id4	a4	2.11	same
230.14	5	face	id4	a4	2.16	same
235.11	5	fixation	n/a	n/a	n/a	n/a
240.14	5	face	id2	a3	2.16	different
245.14	5	face	id4	a3	2.35	different
250.14	5	face	id1	a2	2.12	different
255.14	5	face	id1	a3	2.07	same
260.14	5	face	id3	a2	2.11	different
265.15	5	face	id1	a4	2.36	different
270.15	5	face	id4	a5	2.05	same
275.15	5	face	id4	a2	2.28	same
280.15	5	face	id1	a1	2.1	different
285.15	5	face	id1	a5	2.21	different
290.15	5	face	id4	a1	2.11	different
295.15	5	face	id2	a5	2.06	different
300.15	5	face	id2	a2	2.08	same
305.15	5	face	id3	a3	2.22	different
310.15	5	face	id3	a4	2.09	same
315.15	5	face	id3	a5	2.27	same
320.17	5	face	id2	a1	2.18	different
325.17	5	face	id3	a1	2.13	same
330.17	5	face	id2	a4	2.04	different
