onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id4	a1	n/a	n/a
20.08	5	face	id4	a1	2.26	same
25.09	5	face	id2	a3	2.19	different
30.09	5	face	id1	a5	2.1	different
35.09	5	face	id3	a5	3.26	different
40.09	5	face	id2	a4	2.07	different
45.09	5	face	id2	a2	2.12	same
50.08	5	face	id3	a3	2.21	different
55.1	5	face	id3	a1	2.01	same
60.1	5	face	id1	a2	2.12	different
65.1	5	face	id1	a4	2.16	same
70.1	5	face	id4	a3	2.26	different
75.09	5	face	id1	a1	2.36	different
80.09	5	face	id2	a1	2.14	different
85.11	5	face	id4	a4	2.15	different
90.11	5	face	id1	a3	2.32	different
95.11	5	face	id4	a2	2.18	different
100.1	5	face	id4	a5	2.23	same
105.1	5	face	id3	a2	2.14	different
110.1	5	face	id3	a4	2.18	same
115.07	5	fixation	n/a	n/a	n/a	n/a
120.12	5	face	id2	a5	2.15	different
125.11	5	face	id2	a5	2.1	same
130.11	5	face	id1	a5	2.15	different
135.11	5	face	id3	a3	2.32	different
140.11	5	face	id2	a3	2.11	different
145.11	5	face	id1	a2	2.18	different
150.12	5	face	id3	a1	2.34	different
155.12	5	face	id2	a1	2.17	different
160.12	5	face	id1	a4	2.21	different
165.09	5	fixation	n/a	n/a	n/a	n/a
170.12	5	face	id3	a2	2.14	different
175.12	5	face	id4	a4	2.19	different
180.13	5	face	id3	a4	2.15	different
185.13	5	face	id2	a2	2.04	different
190.13	5	face	id3	a5	1.97	different
195.13	5	face	id4	a3	2.04	different
200.13	5	face	id2	a4	2.17	different
205.13	5	face	id4	a2	2.21	different
210.14	5	face	id4	a1	2.1	same
215.14	5	face	id4	a5	2.13	same
220.14	5	face	id1	a3	2.06	different
225.14	5	face	id1	a1	2.14	same
230.13	5	face	id1	a1	2.16	same
235.13	5	face	id1	a2	1.92	same
240.13	5	face	id4	a4	2.05	different
245.15	5	face	id3	a5	1.98	different
250.15	5	face	id2	a2	2.19	different
255.14	5	face	id3	a1	2.48	different
260.14	5	face	id3	a2	2.07	same
265.14	5	face	id1	a5	2.11	different
270.14	5	face	id4	a3	2.07	different
275.16	5	face	id2	a3	2.14	different
280.15	5	face	id4	a1	2.11	different
285.15	5	face	id1	a4	2.2	different
290.15	5	face	id3	a4	2.12	different
295.15	5	face	id4	a2	2.13	different
300.15	5	face	id2	a4	2.27	different
305.16	5	face	id1	a3	2.32	different
310.16	5	face	id3	a3	2.19	different
315.16	5	face	id4	a5	2.19	different
320.16	5	face	id2	a1	2.34	different
325.16	5	face	id2	a5	2.14	same
330.13	5	fixation	n/a	n/a	n/a	n/a
