onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id2	a4	n/a	n/a
20.07	5	face	id2	a4	2.31	same
25.07	5	face	id3	a1	2.63	different
30.09	5	face	id2	a1	2.26	different
35.08	5	face	id3	a5	2.1	different
40.08	5	face	id3	a4	2.43	same
45.08	5	face	id3	a3	2.14	same
50.08	5	face	id2	a2	2.15	different
55.08	5	face	id2	a5	2.22	same
60.09	5	face	id4	a1	2.16	different
65.09	5	face	id1	a5	2.17	different
70.09	5	face	id1	a1	2.11	same
75.09	5	face	id4	a2	2.16	different
80.09	5	face	id4	a5	2.29	same
85.09	5	face	id1	a4	2.2	different
90.09	5	face	id3	a2	2.1	different
95.1	5	face	id1	a3	2.08	different
100.1	5	face	id1	a2	2.07	same
105.1	5	face	id4	a3	2.12	different
110.1	5	face	id2	a3	2.06	different
115.07	5	fixation	n/a	n/a	n/a	n/a
120.09	5	face	id4	a4	2.21	different
125.11	5	face	id4	a4	2.07	same
130.11	5	face	id4	a5	2.12	same
135.11	5	face	id4	a2	2.05	same
140.11	5	face	id3	a5	2.09	different
145.1	5	face	id1	a4	n/a	n/a
150.12	5	face	id3	a4	2.23	different
155.12	5	face	id1	a2	2.07	different
160.12	5	face	id2	a5	2.14	different
165.12	5	face	id4	a3	2.15	different
170.11	5	face	id1	a3	1.93	different
175.11	5	face	id2	a1	2.14	different
180.13	5	face	id2	a2	2.04	same
185.13	5	face	id2	a3	n/a	n/a
190.13	5	face	id2	a4	2.09	different
195.12	5	face	id1	a5	2.18	different
200.12	5	face	id3	a3	2.15	different
205.12	5	face	id1	a1	2.06	different
210.12	5	face	id3	a2	2.46	different
215.14	5	face	id3	a1	2.1	same
220.1	5	fixation	n/a	n/a	n/a	n/a
225.13	5	face	id4	a1	2.17	different
230.13	5	face	id4	a1	2.07	same
235.13	5	face	id3	a4	2.13	same
240.13	5	face	id4	a4	2.28	different
245.14	5	face	id1	a1	2.17	different
250.14	5	face	id3	a5	2.1	different
255.14	5	face	id1	a5	2.1	different
260.14	5	face	id3	a1	2.27	same
265.14	5	face	id2	a4	2.13	different
270.14	5	face	id2	a2	2.09	same
275.15	5	face	id3	a3	2.14	different
280.15	5	face	id1	a4	2.15	different
285.15	5	face	id4	a3	2.07	different
290.15	5	face	id4	a5	2.19	same
295.15	5	face	id1	a2	2.12	different
300.15	5	face	id4	a2	2.33	different
305.14	5	face	id2	a5	2.49	different
310.16	5	face	id2	a1	2.68	same
315.16	5	face	id2	a3	3.8	different
320.16	5	face	id1	a3	2.28	different
325.12	5	fixation	n/a	n/a	n/a	n/a
330.15	5	face	id3	a2	2.21	different
