onset	duration	stim_type	identity	orientation	reaction_time	response
15.08	5	face	id3	a2	n/a	n/a
20.08	5	face	id3	a2	2.12	same
25.08	5	face	id1	a4	2.19	different
30.08	5	face	id3	a3	2.17	different
35.08	5	face	id3	a1	2.15	same
40.08	5	face	id1	a1	2.14	different
45.08	5	face	id2	a2	2.18	different
50.08	5	face	id3	a5	2.03	different
55.08	5	face	id2	a1	2.15	different
60.09	5	face	id1	a5	2.24	different
65.09	5	face	id1	a3	2.21	same
70.09	5	face	id2	a4	2.19	different
75.09	5	face	id4	a2	2.19	different
80.09	5	face	id4	a4	2.18	same
85.09	5	face	id1	a2	2.2	different
90.09	5	face	id4	a1	2.16	different
95.09	5	face	id2	a5	2.17	different
100.09	5	face	id3	a4	2.15	different
105.09	5	face	id2	a3	2.21	different
110.09	5	face	id4	a5	2.31	different
115.07	5	fixation	n/a	n/a	n/a	n/a
120.11	5	face	id4	a3	2.13	same
125.11	5	face	id4	a3	2.08	same
130.11	5	face	id3	a1	2.16	different
135.11	5	face	id1	a2	2.21	different
140.11	5	face	id2	a2	2.18	different
145.11	5	face	id1	a4	2.22	different
150.11	5	face	id4	a2	2.24	different
155.11	5	face	id3	a3	2.17	different
160.11	5	face	id3	a4	2.19	same
165.12	5	face	id1	a5	2.3	different
170.12	5	face	id4	a5	2.27	different
175.12	5	face	id2	a4	2.25	different
180.12	5	face	id4	a1	2.18	different
185.12	5	face	id4	a4	2.17	same
190.12	5	face	id2	a1	2.2	different
195.12	5	face	id3	a2	2.22	different
200.12	5	face	id2	a5	2.38	different
205.12	5	face	id1	a1	2.13	different
210.12	5	face	id2	a3	2.33	different
215.12	5	face	id3	a5	2.28	different
220.1	5	fixation	n/a	n/a	n/a	n/a
225.14	5	face	id1	a3	2.08	different
230.14	5	face	id1	a3	2.23	same
235.14	5	face	id2	a2	2.16	different
240.14	5	face	id2	a1	2.19	same
245.14	5	face	id4	a2	2.19	different
250.14	5	face	id1	a4	2.26	different
255.14	5	face	id4	a1	2.14	different
260.14	5	face	id4	a5	2.27	same
265.14	5	face	id1	a1	2.13	different
270.15	5	face	id1	a5	2.28	same
275.15	5	face	id3	a5	2.09	different
280.15	5	face	id2	a4	2.12	different
285.15	5	face	id3	a2	2.22	different
290.15	5	face	id4	a4	2.05	different
295.15	5	face	id3	a4	2.12	different
300.15	5	face	id4	a3	2.03	different
305.16	5	face	id2	a5	2.15	different
310.16	5	face	id1	a2	2.06	different
315.16	5	face	id2	a3	2.19	different
320.16	5	face	id3	a3	2.11	different
325.13	5	fixation	n/a	n/a	n/a	n/a
330.16	5	face	id3	a1	2.16	same
