onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id4	a1	n/a	n/a
20.07	5	face	id4	a1	2.0	same
25.08	5	face	id2	a3	2.1	different
30.08	5	face	id1	a5	2.09	different
35.08	5	face	id3	a5	2.42	different
40.08	5	face	id2	a4	2.08	different
45.08	5	face	id2	a2	2.37	same
50.08	5	face	id3	a3	2.39	different
55.09	5	face	id3	a1	2.1	same
60.09	5	face	id1	a2	2.0	different
65.09	5	face	id1	a4	1.93	same
70.09	5	face	id4	a3	2.13	different
75.09	5	face	id1	a1	2.01	different
80.09	5	face	id2	a1	2.61	different
85.1	5	face	id4	a4	2.16	different
90.1	5	face	id1	a3	2.49	different
95.1	5	face	id4	a2	3.87	different
100.1	5	face	id4	a5	2.18	same
105.1	5	face	id3	a2	2.13	different
110.09	5	face	id3	a4	2.05	same
115.07	5	fixation	n/a	n/a	n/a	n/a
120.09	5	face	id2	a5	1.93	different
125.11	5	face	id2	a5	2.59	same
130.11	5	face	id1	a5	2.1	different
135.1	5	face	id3	a3	2.23	different
140.1	5	face	id2	a3	2.21	different
145.1	5	face	id1	a2	3.68	different
150.12	5	face	id3	a1	2.44	different
155.11	5	face	id2	a1	2.12	different
160.11	5	face	id1	a4	2.07	different
165.08	5	fixation	n/a	n/a	n/a	n/a
170.11	5	face	id3	a2	2.0	different
175.11	5	face	id4	a4	2.0	different
180.13	5	face	id3	a4	2.23	different
185.12	5	face	id2	a2	2.15	different
190.12	5	face	id3	a5	2.24	different
195.12	5	face	id4	a3	2.1	different
200.12	5	face	id2	a4	2.44	different
205.12	5	face	id4	a2	2.11	different
210.12	5	face	id4	a1	2.06	same
215.13	5	face	id4	a5	2.4	same
220.13	5	face	id1	a3	2.99	different
225.13	5	face	id1	a1	1.87	same
230.13	5	face	id1	a1	2.08	same
235.13	5	face	id1	a2	1.99	same
240.13	5	face	id4	a4	2.07	different
245.14	5	face	id3	a5	3.23	different
250.14	5	face	id2	a2	2.07	different
255.14	5	face	id3	a1	2.25	different
260.14	5	face	id3	a2	2.1	same
265.13	5	face	id1	a5	1.94	different
270.13	5	face	id4	a3	3.41	different
275.15	5	face	id2	a3	2.1	different
280.15	5	face	id4	a1	3.24	different
285.15	5	face	id1	a4	2.38	different
290.14	5	face	id3	a4	1.88	different
295.14	5	face	id4	a2	2.22	different
300.14	5	face	id2	a4	2.26	different
305.16	5	face	id1	a3	2.08	different
310.16	5	face	id3	a3	2.02	different
315.15	5	face	id4	a5	2.26	different
320.15	5	face	id2	a1	3.0	different
325.15	5	face	id2	a5	2.12	same
330.12	5	fixation	n/a	n/a	n/a	n/a
