onset	duration	stim_type	identity	orientation	reaction_time	response
15.07	5	face	id2	a4	n/a	n/a
20.07	5	face	id2	a4	2.5	same
25.05	5	fixation	n/a	n/a	n/a	n/a
30.09	5	face	id1	a4	2.12	different
35.09	5	face	id1	a5	2.22	same
40.09	5	face	id4	a5	2.05	different
45.09	5	face	id3	a5	2.16	different
50.09	5	face	id3	a2	2.08	same
55.09	5	face	id2	a5	2.1	different
60.09	5	face	id4	a2	2.14	different
65.09	5	face	id2	a3	2.16	different
70.09	5	face	id2	a1	2.25	same
75.1	5	face	id4	a1	2.14	different
80.1	5	face	id2	a2	2.25	different
85.1	5	face	id1	a1	2.25	different
90.1	5	face	id3	a1	2.15	different
95.1	5	face	id3	a3	2.12	same
100.1	5	face	id1	a2	2.25	different
105.1	5	face	id3	a4	2.37	different
110.1	5	face	id1	a3	2.33	different
115.1	5	face	id4	a3	2.31	different
120.1	5	face	id4	a4	2.17	same
125.1	5	face	id4	a4	2.17	same
130.08	5	fixation	n/a	n/a	n/a	n/a
135.1	5	face	id3	a1	2.12	different
140.12	5	face	id2	a4	2.15	different
145.12	5	face	id3	a4	2.28	different
150.12	5	face	id4	a1	2.37	different
155.12	5	face	id3	a3	2.35	different
160.12	5	face	id1	a1	2.33	different
165.12	5	face	id1	a5	2.34	same
170.12	5	face	id2	a2	2.25	different
175.12	5	face	id4	a5	2.06	different
180.12	5	face	id1	a4	2.14	different
185.12	5	face	id2	a3	2.33	different
190.12	5	face	id3	a5	2.23	different
195.12	5	face	id2	a5	2.08	different
200.13	5	face	id4	a3	2.11	different
205.13	5	face	id2	a1	2.37	different
210.13	5	face	id1	a2	2.31	different
215.13	5	face	id3	a2	2.08	different
220.13	5	face	id4	a2	2.68	different
225.13	5	face	id1	a3	2.57	different
230.13	5	face	id1	a3	2.05	same
235.11	5	fixation	n/a	n/a	n/a	n/a
240.13	5	face	id1	a5	2.17	same
245.15	5	face	id2	a3	2.16	different
250.15	5	face	id2	a5	2.09	same
255.15	5	face	id1	a4	2.19	different
260.15	5	face	id2	a4	2.2	different
265.15	5	face	id2	a1	2.29	same
270.15	5	face	id4	a2	2.26	different
275.15	5	face	id3	a2	2.35	different
280.15	5	face	id3	a4	2.57	same
285.15	5	face	id3	a3	2.21	same
290.15	5	face	id4	a4	2.49	different
295.15	5	face	id3	a5	2.2	different
300.16	5	face	id2	a2	2.3	different
305.16	5	face	id4	a1	2.23	different
310.16	5	face	id4	a3	2.25	same
315.16	5	face	id1	a2	2.07	different
320.16	5	face	id4	a5	2.07	different
325.16	5	face	id3	a1	2.29	different
330.17	5	face	id1	a1	2.25	different
